Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:08 2014

write_fb:
  file_in:       laser3k0055002.dat
  laser_period:  3k
  track:         0055
  cycle:         002
  file_out:      laser3k0055002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     13
  Hour:                     1
  Minute:                   1
  Doy:                    287
  record_count:           578
  non_zero_count:         576
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   78.857314  107.395085    0.221603    1.782359
   78.860192  107.389121    0.081448    0.519747
   78.867415  107.374149    0.112048    0.750798
   78.870310  107.368140    0.336662    2.863548
   78.871759  107.365135    0.102624    0.661735
   78.873208  107.362133    0.125554    0.877311
   78.874658  107.359137    0.165493    1.252900
   78.879011  107.350191    0.131389    0.931659
   78.880459  107.347205    0.183747    1.424072
   78.881905  107.344210    0.212243    1.692012
   78.883348  107.341214    0.219027    1.755698
   78.884791  107.338219    0.253607    2.080869
   78.886233  107.335229    0.168429    1.279437
   78.887674  107.332248    0.216464    1.731177
   78.889115  107.329267    0.177661    1.366009
   78.891995  107.323306    0.241839    1.969491
   78.893435  107.320319    0.191113    1.492159
   78.894876  107.317331    0.160456    1.203617
   78.896315  107.314343    0.339088    2.883933
   78.897755  107.311355    0.184488    1.429424
   78.899194  107.308369    0.130245    0.919011
   78.900633  107.305383    0.281123    2.338238
   78.902072  107.302395    0.235305    1.907073
   78.903511  107.299404    0.370299    3.176878
   78.904949  107.296409    0.250391    2.048729
   78.907827  107.290411    0.261802    2.155809
   78.909269  107.287407    0.237589    1.927892
   78.910713  107.284399    0.270205    2.234587
   78.912158  107.281390    0.214496    1.710381
   78.913604  107.278378    0.266878    2.203021
   78.915050  107.275367    0.171894    1.309332
   78.995818  107.105861    0.326530    2.756495
   78.997257  107.102839    0.289812    2.410944
   79.008769  107.078473    0.325484    2.745447
   79.010207  107.075419    0.263880    2.165782
   79.011646  107.072364    0.252359    2.057264
   79.021744  107.050888    0.307900    2.578810
   79.023187  107.047807    0.301879    2.522034
   79.024630  107.044729    0.285853    2.371142
   79.027519  107.038587    0.226858    1.815884
   79.041940  107.007900    0.194433    1.509505
   79.043377  107.004832    0.274358    2.261253
   79.044812  107.001762    0.272023    2.239149
   79.053425  106.983395    0.324184    2.729041
   79.056296  106.977279    0.270999    2.228441
   79.057732  106.974214    0.258217    2.108052
   79.059168  106.971141    0.214972    1.701100
   79.063485  106.961869    0.270121    2.219493
   79.070707  106.946348    0.300900    2.508368
   79.072150  106.943254    0.232046    1.860497
   79.073594  106.940160    0.229531    1.836702
   79.079366  106.927746    0.221974    1.765065
   79.087992  106.909176    0.178617    1.356373
   79.092295  106.899933    0.246968    1.998964
   79.093730  106.896854    0.183868    1.405228
   79.098039  106.887611    0.311957    2.609795
   79.099474  106.884521    0.034732    0.213847
   79.100908  106.881422    0.253074    2.055594
   79.102343  106.878319    0.201521    1.570478
   79.103777  106.875214    0.271754    2.231048
   79.105214  106.872110    0.072380    0.445255
   79.106654  106.869010    0.209570    1.645791
   79.108095  106.865908    0.096599    0.593982
   79.109536  106.862804    0.212185    1.670121
   79.110978  106.859695    0.252083    2.045315
   79.112418  106.856579    0.301212    2.507352
   79.113859  106.853461    0.197834    1.534704
   79.115299  106.850342    0.203644    1.589225
   79.116739  106.847224    0.208813    1.637715
   79.118179  106.844113    0.150651    1.090432
   79.119619  106.840999    0.268673    2.200573
   79.121059  106.837881    0.255930    2.080557
   79.122500  106.834753    0.276514    2.274058
   79.123941  106.831611    0.242195    1.951077
   79.125383  106.828465    0.198396    1.538904
   79.126824  106.825319    0.194140    1.498732
   79.128266  106.822182    0.169401    1.265865
   79.129709  106.819060    0.218124    1.724080
   79.131151  106.815941    0.229901    1.834742
   79.136909  106.803402    0.069961    0.428279
   79.138347  106.800258    0.410317    3.531292
   79.141224  106.793997    0.257208    2.090672
   79.144100  106.787765    0.141121    0.998334
   79.145537  106.784656    0.251587    2.037388
   79.146972  106.781552    0.190061    1.458454
   79.149840  106.775347    0.274561    2.253106
   79.155573  106.762890    0.205866    1.606322
   79.158440  106.756638    0.166464    1.235383
   79.159875  106.753508    0.242524    1.950768
   79.161311  106.750373    0.235831    1.887666
   79.162747  106.747235    0.207730    1.623178
   79.164185  106.744094    0.197228    1.524247
   79.165624  106.740949    0.213456    1.676768
   79.167063  106.737800    0.204451    1.591919
   79.168504  106.734647    0.236478    1.893073
   79.169945  106.731489    0.246739    1.989473
   79.171387  106.728328    0.169871    1.266206
   79.172829  106.725165    0.164590    1.216393
   79.174271  106.721999    0.107709    0.681160
   79.177152  106.715660    0.222218    1.758115
   79.178593  106.712490    0.234420    1.872764
   79.182911  106.702989    0.200691    1.555055
   79.187226  106.693516    0.247233    1.992481
   79.188663  106.690365    0.238112    1.906546
   79.190100  106.687216    0.256286    2.077378
   79.191537  106.684065    0.242231    1.945019
   79.192972  106.680909    0.254837    2.063472
   79.194407  106.677753    0.265909    2.167491
   79.195841  106.674598    0.325827    2.731030
   79.197275  106.671445    0.303841    2.524060
   79.198709  106.668294    0.279771    2.297494
   79.200144  106.665145    0.197554    1.523915
   79.203013  106.658858    0.281193    2.310466
   79.204448  106.655723    0.253022    2.045315
   79.205883  106.652589    0.328920    2.759177
   79.207318  106.649455    0.278672    2.286338
   79.208753  106.646317    0.309693    2.578028
   79.210187  106.643174    0.249536    2.011971
   79.211622  106.640028    0.291444    2.406082
   79.213056  106.636876    0.296731    2.455681
   79.214492  106.633718    0.205614    1.598376
   79.215930  106.630552    0.201902    1.563325
   79.220246  106.621025    0.342686    2.887312
   79.221686  106.617838    0.224721    1.777441
   79.223126  106.614648    0.227650    1.804865
   79.226007  106.608267    0.250739    2.021795
   79.227448  106.605083    0.207846    1.618151
   79.231772  106.595520    0.263923    2.145279
   79.234653  106.589117    0.233741    1.861073
   79.237529  106.582719    0.214694    1.681613
   79.241829  106.573162    0.252990    2.041476
   79.244694  106.566838    0.259988    2.107039
   79.250418  106.554214    0.247544    1.989431
   79.251846  106.551044    0.148856    1.060897
   79.254704  106.544701    0.217644    1.707742
   79.256137  106.541533    0.350500    2.957427
   79.257570  106.538363    0.242447    1.940796
   79.259005  106.535191    0.236580    1.885469
   79.260441  106.532017    0.273206    2.229885
   79.261877  106.528838    0.239855    1.916004
   79.264753  106.522469    0.220357    1.732312
   79.266192  106.519278    0.274291    2.239552
   79.267633  106.516081    0.270665    2.205303
   79.269074  106.512880    0.212233    1.655475
   79.271955  106.506463    0.264387    2.145824
   79.273394  106.503245    0.205253    1.589397
   79.274833  106.500026    0.273547    2.231725
   79.276272  106.496805    0.218983    1.718287
   79.280587  106.487163    0.179467    1.346132
   79.282024  106.483952    0.199816    1.537419
   79.283460  106.480741    0.188319    1.429132
   79.284895  106.477527    0.106676    0.660949
   79.287764  106.471098    0.211352    1.645398
   79.289198  106.467880    0.312440    2.596233
   79.292069  106.461439    0.179625    1.346519
   79.294940  106.455011    0.225277    1.775711
   79.296376  106.451810    0.257582    2.079475
   79.299246  106.445417    0.233272    1.850507
   79.300681  106.442221    0.209961    1.631075
   79.303550  106.435821    0.232552    1.843318
   79.304984  106.432618    0.426690    3.669507
   79.306416  106.429409    0.448659    3.876037
   79.312142  106.416552    0.292079    2.402494
   79.315017  106.410163    0.205517    1.587896
   79.316456  106.406965    0.274975    2.241169
   79.317894  106.403757    0.292562    2.406485
   79.319331  106.400532    0.239046    1.902902
   79.322205  106.394060    0.247474    1.981911
   79.323642  106.390815    0.272753    2.219581
   79.325080  106.387564    0.401546    3.431046
   79.326518  106.384310    0.608856    5.381143
   79.327955  106.381054    0.387357    3.297287
   79.329393  106.377797    0.336105    2.815010
   79.330830  106.374541    0.305851    2.530262
   79.332267  106.371286    0.348191    2.928433
   79.333703  106.368033    0.240426    1.914511
   79.335138  106.364783    0.318790    2.651568
   79.336572  106.361539    0.263606    2.132302
   79.338005  106.358296    0.246292    1.969282
   79.339437  106.355055    0.180019    1.345693
   79.340868  106.351811    0.659607    5.857207
   79.342298  106.348564    0.487122    4.234439
   79.343728  106.345318    0.152989    1.090999
   79.345157  106.342074    0.178298    1.328957
   79.363750  106.300075    0.000000    0.000000
   79.366624  106.293558    0.280622    2.289494
   79.368062  106.290291    0.339272    2.841104
   79.369499  106.287023    0.436771    3.758167
   79.370935  106.283754    0.328710    2.741462
   79.372370  106.280485    0.373427    3.161992
   79.373806  106.277215    0.262959    2.122644
   79.375241  106.273947    0.279015    2.273559
   79.376677  106.270682    0.239696    1.903533
   79.378112  106.267415    0.299849    2.469271
   79.380981  106.260873    0.246459    1.966743
   79.382415  106.257589    0.451842    3.898715
   79.383848  106.254304    0.282639    2.306827
   79.385280  106.251018    0.244562    1.948482
   79.386712  106.247738    0.772012    6.910251
   79.388143  106.244465    0.511117    4.455788
