Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:55 2014

write_fb:
  file_in:       laser3k0100002.dat
  laser_period:  3k
  track:         0100
  cycle:         002
  file_out:      laser3k0100002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     16
  Hour:                     1
  Minute:                  30
  Doy:                    290
  record_count:           954
  non_zero_count:         950
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   82.101776   88.986527    0.226100    1.508814
   82.103110   88.980768    0.115570    0.468819
   82.107107   88.963514    0.125539    0.562024
   82.108437   88.957765    0.124430    0.551402
   82.109766   88.952014    0.041925    0.134740
   82.111093   88.946255    0.167219    0.953544
   82.112418   88.940490    0.222210    1.470671
   82.113743   88.934721    0.180738    1.080341
   82.115067   88.928948    0.179004    1.063830
   82.116392   88.923175    0.278917    2.003551
   82.117717   88.917397    0.155345    0.840877
   82.119042   88.911611    0.279838    2.011834
   82.120370   88.905816    0.233236    1.573243
   82.121700   88.900007    0.261075    1.834937
   82.123032   88.894186    0.169340    0.971762
   82.124365   88.888352    0.261559    1.839106
   82.125700   88.882503    0.055237    0.176246
   82.127035   88.876629    0.223032    1.476279
   82.128371   88.870741    0.179406    1.065684
   82.129708   88.864847    0.048770    0.155326
   82.131045   88.858951    0.081617    0.259782
   82.132383   88.853066    0.150416    0.792380
   82.133721   88.847187    0.162599    0.906797
   82.135060   88.841312    0.154492    0.830342
   82.136400   88.835441    0.149805    0.786050
   82.137741   88.829576    0.174808    1.021072
   82.139084   88.823717    0.183343    1.101160
   82.140426   88.817861    0.150800    0.794830
   82.143107   88.806158    0.259386    1.815946
   82.144444   88.800309    0.125342    0.554748
   82.145779   88.794465    0.213699    1.385756
   82.147113   88.788625    0.229584    1.534999
   82.148446   88.782787    0.280070    2.009744
   82.149777   88.776955    0.131249    0.609544
   82.151107   88.771131    0.183022    1.096402
   82.152436   88.765315    0.213443    1.382387
   82.153766   88.759527    0.258292    1.804100
   82.155095   88.753748    0.211010    1.359106
   82.156423   88.747969    0.218922    1.433352
   82.157751   88.742184    0.245034    1.678800
   82.159077   88.736374    0.233991    1.574719
   82.160402   88.730548    0.163327    0.909767
   82.161728   88.724710    0.244714    1.675212
   82.163053   88.718860    0.114883    0.453650
   82.164379   88.712996    0.174777    1.016905
   82.165705   88.707121    0.181671    1.081569
   82.167033   88.701237    0.140635    0.695331
   82.168361   88.695345    0.132931    0.622663
   82.169692   88.689447    0.187964    1.140182
   82.171024   88.683543    0.206213    1.311665
   82.172357   88.677636    0.181422    1.078255
   82.173690   88.671725    0.224553    1.483810
   82.175024   88.665817    0.088567    0.276243
   82.176358   88.659906    0.098818    0.308026
   82.177693   88.653991    0.175857    1.025130
   82.179028   88.648069    0.121061    0.509454
   82.180366   88.642132    0.282120    2.024389
   82.181703   88.636188    0.109264    0.398080
   82.183042   88.630240    0.067422    0.209507
   82.184379   88.624290    0.253455    1.754149
   82.185715   88.618343    0.258794    1.804182
   82.187050   88.612398    0.156521    0.841865
   82.188384   88.606459    0.070872    0.219676
   82.189718   88.600526    0.197022    1.222486
   82.191054   88.594609    0.084176    0.260586
   82.192389   88.588702    0.165567    0.926187
   82.193724   88.582801    0.070134    0.216843
   82.195057   88.576906    0.261064    1.824171
   82.196387   88.571015    0.147516    0.755793
   82.197714   88.565126    0.212750    1.369277
   82.199040   88.559242    0.207068    1.315635
   82.200364   88.553361    0.204401    1.290352
   82.201686   88.547487    0.187025    1.126704
   82.203006   88.541615    0.230448    1.535004
   82.204326   88.535741    0.238505    1.610608
   82.205646   88.529863    0.199645    1.244844
   82.206965   88.523972    0.246577    1.686156
   82.208285   88.518073    0.282171    2.020808
   82.209605   88.512167    0.203948    1.284750
   82.210925   88.506254    0.220648    1.441655
   82.212245   88.500337    0.185783    1.113475
   82.213566   88.494413    0.155638    0.829704
   82.214887   88.488480    0.170040    0.964998
   82.216211   88.482537    0.218213    1.417983
   82.217537   88.476580    0.197421    1.222188
   82.218866   88.470611    0.138604    0.668689
   82.220197   88.464630    0.100759    0.312470
   82.221530   88.458636    0.050404    0.153802
   82.222865   88.452617    0.039025    0.119006
   82.224202   88.446587    0.079669    0.242792
   82.225539   88.440552    0.111052    0.408526
   82.226878   88.434518    0.053523    0.162903
   82.228215   88.428502    0.149819    0.772826
   82.229552   88.422494    0.106961    0.369455
   82.230889   88.416489    0.079679    0.242045
   82.232225   88.410485    0.111076    0.407778
   82.233561   88.404472    0.160840    0.875731
   82.234897   88.398459    0.124128    0.530172
   82.236230   88.392448    0.073443    0.222531
   82.237562   88.386441    0.037938    0.114879
   82.238888   88.380443    0.141508    0.693088
   82.240211   88.374453    0.082249    0.248736
   82.241532   88.368472    0.151698    0.788568
   82.242853   88.362501    0.061098    0.184537
   82.244175   88.356552    0.115445    0.447139
   82.246820   88.344678    0.219881    1.429214
   82.248142   88.338744    0.254835    1.757853
   82.249463   88.332800    0.237721    1.596661
   82.250784   88.326851    0.173451    0.991855
   82.252104   88.320896    0.164181    0.904453
   82.253424   88.314934    0.197544    1.218123
   82.254743   88.308966    0.201632    1.256390
   82.256061   88.302990    0.158198    0.847595
   82.257381   88.297001    0.170623    0.964291
   82.258700   88.290999    0.272955    1.926769
   82.260023   88.284965    0.280105    1.993843
   82.261347   88.278917    0.196065    1.203055
   82.262673   88.272862    0.073723    0.220539
   82.263999   88.266805    0.396083    3.084307
   82.265324   88.260773    0.753253    6.444131
   82.266651   88.254746    0.215053    1.380907
   82.267977   88.248716    0.185590    1.103545
   82.269305   88.242677    0.215783    1.387383
   82.270635   88.236612    0.455965    3.646660
   82.271965   88.230532    0.174365    0.997365
   82.273296   88.224441    0.320426    2.371213
   82.274628   88.218341    0.244310    1.654964
   82.275959   88.212225    0.125189    0.534164
   82.277291   88.206105    0.245705    1.667704
   82.278622   88.199987    0.227950    1.500473
   82.279953   88.193877    0.304647    2.221794
   82.281283   88.187798    0.374599    2.879664
   82.282612   88.181733    0.229225    1.511888
   82.283941   88.175676    0.363495    2.774813
   82.285270   88.169624    0.119437    0.478685
   82.286599   88.163567    0.279919    1.988198
   82.287928   88.157508    0.291714    2.098957
   82.289256   88.151447    0.228230    1.501548
   82.290583   88.145380    0.239258    1.605098
   82.293229   88.133208    0.302126    2.196127
   82.294551   88.127119    0.186369    1.106969
   82.295871   88.121033    0.162464    0.881897
   82.297192   88.114966    0.184866    1.092440
   82.298514   88.108906    0.226063    1.479801
   82.299834   88.102851    0.286173    2.045082
   82.301155   88.096799    0.154544    0.806607
   82.302475   88.090749    0.236557    1.577939
   82.303795   88.084697    0.318360    2.347296
   82.305114   88.078641    0.622203    5.205451
   82.306433   88.072579    0.149706    0.760319
   82.307750   88.066501    0.219714    1.418712
   82.309067   88.060413    0.186815    1.109032
   82.310383   88.054318    0.309143    2.259621
   82.311699   88.048218    0.357782    2.716993
   82.313017   88.042112    0.268181    1.873892
   82.314335   88.036003    0.308450    2.252517
   82.315653   88.029892    0.199710    1.229370
   82.316973   88.023779    0.277510    1.961069
   82.318295   88.017671    0.257131    1.769163
   82.319619   88.011563    0.270303    1.892879
   82.320943   88.005452    0.192469    1.160472
   82.322267   87.999337    0.286361    2.043557
   82.323591   87.993215    0.120183    0.480068
   82.324916   87.987086    0.122126    0.498146
   82.326240   87.980949    0.365587    2.788277
   82.327564   87.974803    0.263773    1.830285
   82.328887   87.968636    0.263069    1.823468
   82.330210   87.962460    0.285079    2.030326
   82.332858   87.950110    0.289842    2.074744
   82.334184   87.943958    0.338685    2.534030
   82.335511   87.937818    0.263500    1.826545
   82.336838   87.931683    0.315983    2.320074
   82.338164   87.925555    0.347498    2.616348
   82.339488   87.919434    0.416958    3.269586
   82.340811   87.913315    0.206128    1.286043
   82.342132   87.907195    0.132399    0.592261
   82.343452   87.901069    0.266709    1.855566
   82.344771   87.894919    0.170063    0.946184
   82.346088   87.888760    0.257557    1.769082
   82.347403   87.882601    0.318024    2.337723
   82.348718   87.876446    0.351146    2.649120
   82.350030   87.870314    0.243546    1.636697
   82.351340   87.864192    0.312404    2.284275
   82.352651   87.858076    0.248058    1.678753
   82.353962   87.851965    0.263187    1.820888
   82.355276   87.845860    0.227520    1.485163
   82.356591   87.839754    0.186433    1.098442
   82.357907   87.833643    0.219429    1.408657
   82.359223   87.827523    0.342422    2.565496
   82.360540   87.821379    0.332744    2.474261
   82.361858   87.815220    0.179560    1.033014
   82.363176   87.809046    0.233431    1.539598
   82.364494   87.802860    0.234075    1.545465
   82.365812   87.796654    0.219028    1.403715
   82.367130   87.790437    0.153226    0.784501
   82.368448   87.784213    0.204510    1.266753
   82.369768   87.777985    0.161736    0.864170
   82.371090   87.771766    0.166838    0.911976
   82.372414   87.765548    0.185836    1.090498
   82.373739   87.759330    0.211169    1.328618
   82.375065   87.753110    0.162849    0.873859
   82.376390   87.746885    0.260389    1.791260
   82.377716   87.740658    0.174409    0.982221
   82.379041   87.734429    0.203292    1.253737
   82.380364   87.728199    0.186600    1.096517
   82.381682   87.721963    0.182478    1.057541
   82.382998   87.715727    0.203479    1.254918
   82.384313   87.709494    0.146678    0.720369
   82.385628   87.703266    0.278857    1.963637
   82.386944   87.697053    0.141641    0.672600
   82.388260   87.690849    0.184332    1.074018
   82.389577   87.684651    0.182068    1.052522
   82.390893   87.678458    0.129429    0.557134
   82.392208   87.672273    0.087572    0.245283
   82.393523   87.666091    0.239396    1.591243
   82.394838   87.659906    0.572914    4.728569
   82.396151   87.653715    0.175070    0.985726
   82.397461   87.647504    0.155968    0.805831
   82.398770   87.641282    0.153736    0.784635
   82.400079   87.635052    0.355933    2.686580
   82.401389   87.628815    0.135707    0.614652
   82.402701   87.622572    0.217230    1.381374
   82.404014   87.616324    0.197799    1.198379
