Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:52 2014

write_fb:
  file_in:       laser3k0097002.dat
  laser_period:  3k
  track:         0097
  cycle:         002
  file_out:      laser3k0097002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     15
  Hour:                    20
  Minute:                  40
  Doy:                    289
  record_count:          2850
  non_zero_count:        2839
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   82.984191  157.156128    0.391181    2.338433
   82.985461  157.148844    0.467629    3.057636
   82.986731  157.141555    0.301817    1.497803
   82.988001  157.134260    0.388102    2.309545
   82.989272  157.126961    0.132355    0.283110
   82.990544  157.119657    0.257451    1.080513
   82.991816  157.112348    0.274577    1.241646
   82.994361  157.097712    0.268332    1.182945
   82.995634  157.090386    0.271669    1.214354
   82.998179  157.075719    0.218565    0.714841
   82.999450  157.068378    0.311795    1.591903
   83.000720  157.061032    0.263546    1.138038
   83.001990  157.053684    0.342875    1.884338
   83.003261  157.046333    0.408462    2.501361
   83.004532  157.038984    1.207178   10.015167
   83.005804  157.031632    1.063530    8.663848
   83.007076  157.024279    0.506491    3.423624
   83.008347  157.016925    0.435210    2.753081
   83.009617  157.009567    1.208652   10.029133
   83.010887  157.002209    0.987230    7.946166
   83.012156  156.994852    1.111103    9.111499
   83.013425  156.987497    1.060956    8.639781
   83.014694  156.980155    0.541221    3.750475
   83.015963  156.972814    0.768129    5.885098
   83.017232  156.965471    0.530047    3.645410
   83.018502  156.958123    0.487019    3.240648
   83.019773  156.950759    0.615680    4.451034
   83.021044  156.943388    0.460136    2.987803
   83.022316  156.936012    0.510216    3.458938
   83.023587  156.928632    0.525611    3.603793
   83.024856  156.921248    0.506164    3.420868
   83.026125  156.913862    0.534151    3.684175
   83.027393  156.906475    0.441155    2.809358
   83.028662  156.899091    0.470804    3.088294
   83.029930  156.891721    0.544493    3.781537
   83.031199  156.884352    0.569149    4.013510
   83.032467  156.876980    0.605902    4.359274
   83.033735  156.869602    0.350328    1.955027
   83.035003  156.862203    0.219578    0.725039
   83.036270  156.854797    0.288460    1.373061
   83.038804  156.839976    0.475552    3.133146
   83.040069  156.832576    0.329142    1.755839
   83.041334  156.825177    0.414757    2.561277
   83.042600  156.817774    0.421461    2.624368
   83.043866  156.810367    0.371948    2.158598
   83.045135  156.802949    0.339455    1.852954
   83.046404  156.795524    0.325978    1.726189
   83.047674  156.788094    0.421681    2.626529
   83.048944  156.780657    0.355099    2.000189
   83.050212  156.773215    0.349048    1.943292
   83.051481  156.765767    0.404255    2.462665
   83.052748  156.758314    0.547209    3.807504
   83.054016  156.750857    0.547469    3.809968
   83.055283  156.743393    0.764417    5.850899
   83.056549  156.735927    0.475349    3.131556
   83.057816  156.728458    0.562109    3.947761
   83.059084  156.720989    0.521353    3.564374
   83.060353  156.713524    0.392666    2.353795
   83.061624  156.706060    0.550332    3.837036
   83.062893  156.698596    0.516466    3.518468
   83.064162  156.691133    0.422687    2.636279
   83.065429  156.683673    0.644928    4.726999
   83.066693  156.676214    0.444326    2.839892
   83.067957  156.668754    0.551038    3.843792
   83.069220  156.661291    0.497529    3.340436
   83.070483  156.653819    0.524458    3.593783
   83.071744  156.646344    0.393273    2.359705
   83.073006  156.638868    0.421509    2.625354
   83.074267  156.631390    0.431716    2.721400
   83.075528  156.623916    0.514892    3.503881
   83.076790  156.616441    0.503239    3.394281
   83.078051  156.608965    0.436994    2.771116
   83.079313  156.601487    0.387027    2.301078
   83.080575  156.594012    0.314740    1.621071
   83.081837  156.586532    0.336297    1.823888
   83.083100  156.579047    0.316290    1.635701
   83.084364  156.571555    0.298380    1.467234
   83.085629  156.564046    0.290016    1.388572
   83.088159  156.549005    0.349212    1.945499
   83.089425  156.541475    0.329958    1.764391
   83.090690  156.533943    0.344795    1.903991
   83.091955  156.526407    0.259110    1.097940
   83.093219  156.518868    0.343554    1.892366
   83.094484  156.511328    0.363990    2.084637
   83.095748  156.503792    0.812625    6.305128
   83.097012  156.496253    0.647231    4.749232
   83.098276  156.488712    0.505806    3.418827
   83.099540  156.481168    0.326160    1.728856
   83.100804  156.473614    0.374177    2.180599
   83.103331  156.458496    0.298654    1.470180
   83.104594  156.450934    0.270990    1.209960
   83.105856  156.443371    0.298631    1.470014
   83.108379  156.428250    0.336755    1.828710
   83.109641  156.420693    0.277604    1.272280
   83.110903  156.413148    0.303904    1.519714
   83.112165  156.405607    0.266894    1.171574
   83.113426  156.398066    0.300910    1.491601
   83.114687  156.390526    0.427686    2.684249
   83.115946  156.382983    0.328263    1.748971
   83.117204  156.375438    0.419859    2.610672
   83.118462  156.367888    0.320802    1.678832
   83.120976  156.352766    0.298366    1.467819
   83.122233  156.345193    0.193019    0.476813
   83.123490  156.337613    0.303774    1.518742
   83.124749  156.330026    0.295717    1.442974
   83.127271  156.314827    0.579049    4.108429
   83.128533  156.307219    0.471439    3.096127
   83.129796  156.299605    0.384323    2.276621
   83.132320  156.284369    0.386386    2.296080
   83.133581  156.276743    0.637000    4.653720
   83.134842  156.269109    0.403033    2.452733
   83.136102  156.261464    0.529540    3.642852
   83.137362  156.253811    0.265826    1.162035
   83.138621  156.246154    0.349547    1.949647
   83.139879  156.238491    0.260432    1.111336
   83.141137  156.230818    0.301048    1.493455
   83.142395  156.223146    0.281785    1.312265
   83.143652  156.215478    0.305652    1.536819
   83.144910  156.207819    0.276559    1.263149
   83.146168  156.200193    0.281304    1.307814
   83.147425  156.192576    0.266578    1.169307
   83.148683  156.184964    0.184801    0.400027
   83.149940  156.177352    0.334871    1.811815
   83.151197  156.169728    0.209997    0.637103
   83.152453  156.162100    0.274537    1.244279
   83.153708  156.154465    0.235012    0.872482
   83.154963  156.146823    0.206832    0.607409
   83.156215  156.139159    0.354797    1.999389
   83.158720  156.123822    0.357416    2.024078
   83.159973  156.116159    0.422081    2.632426
   83.161227  156.108532    0.425898    2.668359
   83.162482  156.100908    0.340247    1.862635
   83.163739  156.093282    0.209727    0.634813
   83.164996  156.085649    0.271996    1.220623
   83.166256  156.077985    0.190627    0.455181
   83.167516  156.070308    0.072227    0.154495
   83.168777  156.062618    0.178985    0.382853
   83.170036  156.054915    0.179969    0.384958
   83.171293  156.047193    0.178870    0.382607
   83.172548  156.039461    0.166392    0.355916
   83.173803  156.031724    0.269528    1.197577
   83.175057  156.023983    0.163053    0.348774
   83.176312  156.016251    0.204958    0.590203
   83.177566  156.008518    0.185313    0.405416
   83.178821  156.000786    0.185199    0.404367
   83.180076  155.993053    0.208354    0.622218
   83.181333  155.985321    0.197022    0.515644
   83.182590  155.977588    0.225176    0.780520
   83.183847  155.969853    0.248088    0.996084
   83.185104  155.962116    0.146635    0.313655
   83.186360  155.954374    0.175148    0.374645
   83.187616  155.946630    0.146888    0.314197
   83.190125  155.931135    0.137998    0.295181
   83.191378  155.923384    0.159885    0.341998
   83.192631  155.915633    0.179907    0.384825
   83.193884  155.907880    0.157498    0.336892
   83.196391  155.892375    0.125808    0.269105
   83.197646  155.884623    0.174148    0.372506
   83.200154  155.869128    0.213712    0.673022
   83.201407  155.861395    0.163949    0.350690
   83.202659  155.853663    0.173224    0.370529
   83.203911  155.845928    0.097794    0.209183
   83.205161  155.838189    0.170444    0.364584
   83.206411  155.830428    0.172839    0.369707
   83.207659  155.822662    0.165501    0.354010
   83.210157  155.807127    0.079868    0.170839
   83.211407  155.799380    0.154864    0.331258
   83.212658  155.791634    0.096898    0.207266
   83.213910  155.783885    0.070338    0.150455
   83.216412  155.768369    0.077346    0.165444
   83.217663  155.760595    0.152200    0.325560
   83.218913  155.752809    0.146107    0.312527
   83.220164  155.745008    0.156709    0.335204
   83.221415  155.737175    0.142386    0.304567
   83.223917  155.721473    0.052910    0.113175
   83.225169  155.713610    0.000000    0.000000
   83.231435  155.674323    0.266492    1.170148
   83.232687  155.666481    0.132397    0.283200
   83.233939  155.658641    0.128082    0.273970
   83.235190  155.650803    0.124485    0.266276
   83.236440  155.642962    0.134813    0.288367
   83.237689  155.635121    0.199348    0.538627
   83.238937  155.627279    0.169719    0.363033
   83.240185  155.619435    0.110907    0.237232
   83.241431  155.611583    0.185574    0.409123
   83.242676  155.603731    0.135509    0.289856
   83.243922  155.595879    0.098272    0.210206
   83.245167  155.588028    0.133220    0.284961
   83.246413  155.580182    0.189257    0.443864
   83.247660  155.572339    0.100866    0.215754
