Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:20 2014

write_fb:
  file_in:       laser3k0004002.dat
  laser_period:  3k
  track:         0004
  cycle:         002
  file_out:      laser3k0004002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                      9
  Hour:                    14
  Minute:                  52
  Doy:                    283
  record_count:          1009
  non_zero_count:        1005
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   81.368222  128.052852    0.361287    2.530341
   81.358637  128.018866    0.273555    1.706205
   81.357270  128.014026    0.385786    2.762162
   81.355904  128.009181    0.274988    1.720024
   81.354536  128.004327    0.259159    1.571280
   81.353167  127.999471    0.240293    1.393971
   81.351798  127.994614    0.429867    3.177533
   81.349055  127.984907    0.276556    1.735617
   81.347681  127.980057    0.175598    0.786045
   81.346307  127.975209    0.358189    2.503907
   81.344932  127.970365    0.194946    0.968398
   81.343556  127.965525    0.274667    1.718525
   81.342180  127.960686    0.462268    3.483522
   81.340803  127.955849    0.480273    3.653071
   81.339426  127.951008    0.324114    2.184205
   81.338048  127.946162    0.502407    3.861634
   81.336671  127.941318    0.537847    4.195202
   81.335293  127.936478    0.285022    1.816965
   81.333916  127.931648    0.293194    1.894012
   81.332540  127.926834    0.289240    1.856988
   81.331164  127.922025    0.191901    0.941448
   81.329789  127.917220    0.168010    0.716869
   81.328416  127.912416    0.261543    1.596935
   81.327044  127.907609    0.477070    3.624645
   81.325672  127.902801    0.342542    2.359262
   81.324301  127.897992    0.469847    3.557034
   81.322930  127.893176    0.359691    2.520926
   81.321558  127.888350    0.475188    3.607621
   81.320185  127.883524    0.562471    4.428893
   81.318813  127.878705    0.385645    2.765599
   81.317442  127.873901    0.482661    3.678430
   81.316072  127.869124    0.348452    2.416052
   81.314701  127.864354    0.221233    1.219427
   81.313331  127.859585    0.296120    1.924082
   81.311962  127.854809    0.146220    0.514093
   81.310592  127.850016    0.142214    0.476573
   81.309223  127.845217    0.217000    1.180277
   81.307853  127.840413    0.253033    1.519425
   81.306483  127.835604    0.160128    0.645607
   81.305111  127.830788    0.210689    1.121417
   81.303740  127.825971    0.156708    0.613777
   81.302367  127.821157    0.150737    0.557775
   81.300993  127.816351    0.227652    1.281505
   81.299618  127.811562    0.200457    1.025845
   81.298242  127.806777    0.237798    1.377293
   81.295488  127.797207    0.274083    1.718980
   81.294109  127.792412    0.271118    1.691255
   81.292729  127.787616    0.237128    1.371673
   81.291349  127.782822    0.257287    1.561489
   81.289970  127.778030    0.290511    1.874206
   81.287214  127.768460    0.139078    0.449970
   81.285837  127.763681    0.240535    1.404575
   81.284460  127.758906    0.242224    1.420636
   81.283083  127.754138    0.188130    0.911926
   81.281706  127.749373    0.231954    1.324364
   81.280329  127.744610    0.358179    2.511978
   81.278952  127.739848    0.401177    2.916640
   81.276199  127.730319    0.219209    1.205151
   81.274823  127.725558    0.267046    1.655337
   81.272073  127.716051    0.251315    1.507689
   81.270700  127.711303    0.214069    1.157477
   81.267954  127.701808    0.212327    1.141427
   81.266582  127.697056    0.197886    1.005749
   81.263837  127.687546    0.213004    1.148303
   81.262464  127.682785    0.213426    1.152446
   81.261089  127.678018    0.168427    0.729295
   81.259714  127.673250    0.188151    0.915021
   81.258338  127.668483    0.212223    1.141639
   81.256964  127.663721    0.225074    1.262708
   81.255590  127.658970    0.184771    0.883738
   81.254217  127.654222    0.198125    1.009534
   81.252843  127.649474    0.251329    1.510205
   81.247339  127.630460    0.212828    1.148699
   81.245959  127.625719    0.048563    0.101151
   81.244578  127.620994    0.153539    0.591290
   81.243195  127.616275    0.445253    3.335716
   81.241813  127.611557    0.754115    6.241451
   81.240430  127.606837    0.947717    8.062901
   81.239049  127.602109    0.428345    3.177165
   81.237668  127.597380    0.426566    3.160603
   81.236287  127.592649    0.422495    3.122470
   81.234907  127.587916    0.473957    3.606765
   81.233527  127.583181    0.424702    3.143575
   81.232148  127.578447    0.539444    4.223163
   81.229392  127.568998    0.436313    3.253316
   81.228017  127.564292    0.505129    3.900866
   81.226642  127.559592    0.401946    2.930358
   81.225268  127.554895    0.369896    2.629023
   81.223894  127.550199    0.425631    3.153510
   81.222519  127.545501    0.489363    3.753227
   81.221144  127.540802    0.438220    3.272283
   81.219768  127.536101    0.139137    0.458876
   81.217014  127.526676    0.244335    1.448854
   81.215636  127.521956    0.428341    3.180027
   81.214258  127.517235    0.349611    2.439563
   81.210129  127.503086    0.349281    2.436969
   81.208752  127.498376    0.411801    3.025284
   81.207375  127.493671    0.359570    2.534105
   81.205996  127.488972    0.458183    3.461956
   81.204617  127.484278    0.376064    2.689611
   81.203238  127.479587    0.437822    3.270761
   81.201859  127.474902    0.389598    2.817268
   81.200481  127.470222    0.454648    3.429388
   81.199103  127.465544    0.368676    2.620800
   81.197726  127.460867    0.442333    3.313886
   81.196348  127.456186    0.374305    2.674101
   81.194969  127.451498    0.422384    3.126570
   81.193591  127.446812    0.371148    2.644750
   81.192213  127.442129    0.344211    2.391511
   81.190834  127.437454    0.244690    1.455459
   81.189456  127.432793    0.460024    3.481352
   81.188078  127.428137    0.357652    2.518478
   81.186699  127.423482    0.375344    2.685086
   81.185320  127.418826    0.460832    3.489468
   81.183939  127.414165    0.388027    2.804747
   81.182559  127.409502    0.364280    2.581520
   81.181178  127.404837    0.304006    2.014677
   81.179797  127.400171    0.379903    2.728839
   81.178416  127.395504    0.285559    1.841488
   81.177035  127.390836    0.253119    1.536485
   81.175655  127.386168    0.444691    3.338844
   81.170142  127.367521    0.423312    3.138421
   81.168764  127.362867    0.354444    2.490723
   81.163244  127.344274    0.395276    2.875533
   81.161866  127.339620    0.237601    1.392408
   81.160489  127.334966    0.000000    0.000000
   81.154978  127.316357    0.337790    2.335786
   81.146692  127.288465    0.424321    3.150843
   81.145307  127.283841    0.342719    2.383360
   81.143921  127.279221    0.332444    2.286871
   81.139769  127.265361    0.336977    2.330041
   81.138389  127.260737    0.482621    3.700332
   81.137008  127.256112    0.464621    3.531174
   81.135627  127.251488    0.465686    3.541364
   81.134245  127.246864    0.392125    2.849526
   81.132863  127.242241    0.421474    3.125792
   81.131482  127.237622    0.152010    0.591027
   81.130102  127.233008    0.307612    2.054998
   81.128723  127.228401    0.170130    0.761837
   81.127345  127.223797    0.167367    0.736016
   81.125967  127.219193    0.187992    0.930215
   81.123209  127.209982    0.169444    0.756070
   81.121828  127.205373    0.079147    0.164855
   81.120448  127.200764    0.074177    0.154503
   81.119067  127.196154    0.272683    1.727798
   81.117686  127.191544    0.302005    2.003812
   81.116305  127.186933    0.393664    2.866253
   81.114924  127.182323    0.259492    1.604224
   81.113543  127.177714    0.300595    1.991060
   81.112162  127.173104    0.322757    2.199718
   81.110782  127.168496    0.371508    2.658513
   81.109400  127.163891    0.277604    1.775304
   81.108018  127.159288    0.275264    1.753463
   81.106634  127.154689    0.248466    1.501534
   81.105250  127.150095    0.357705    2.529359
   81.101099  127.136348    0.169650    0.760778
   81.099718  127.131779    0.336912    2.334446
   81.098336  127.127211    0.345565    2.416017
   81.096955  127.122644    0.334596    2.313001
   81.095574  127.118073    0.246474    1.484178
   81.094193  127.113503    0.401740    2.944988
   81.092811  127.108935    0.296946    1.959337
   81.091429  127.104371    0.188283    0.937277
   81.090044  127.099814    0.108151    0.225268
   81.088659  127.095258    0.116937    0.266449
   81.085888  127.086139    0.308424    2.068180
   81.084503  127.081571    0.433230    3.242443
   81.083117  127.077000    0.368939    2.637812
   81.081731  127.072426    0.276388    1.767322
   81.080345  127.067848    0.389935    2.835671
   81.078959  127.063267    0.196881    1.019723
   81.077573  127.058685    0.213124    1.172698
   81.076186  127.054105    0.154367    0.620124
   81.074800  127.049530    0.163366    0.704958
   81.073412  127.044964    0.279928    1.801667
   81.072025  127.040401    0.117959    0.278143
   81.070638  127.035841    0.196888    1.020827
   81.069252  127.031284    0.218403    1.223405
   81.067866  127.026727    0.340485    2.372043
   81.066481  127.022171    0.278452    1.788649
   81.065096  127.017614    0.351838    2.479195
   81.063713  127.013054    0.345233    2.417230
   81.062332  127.008488    0.453262    3.433666
   81.060952  127.003923    0.348375    2.447133
   81.059572  126.999361    0.340419    2.372462
   81.058192  126.994807    0.407971    3.008116
   81.056812  126.990268    0.408017    3.008726
   81.055431  126.985733    0.457470    3.474117
   81.054050  126.981201    0.443286    3.340864
   81.052668  126.976667    0.307335    2.062097
   81.051285  126.972126    0.236470    1.395617
   81.049901  126.967586    0.302212    2.014252
   81.048517  126.963046    0.390725    2.847094
   81.047132  126.958510    0.536126    4.215100
   81.045746  126.953979    0.356867    2.528924
   81.044359  126.949450    0.503338    3.907007
