Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:12 2014

write_fb:
  file_in:       laser3k0059002.dat
  laser_period:  3k
  track:         0059
  cycle:         002
  file_out:      laser3k0059002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     13
  Hour:                     7
  Minute:                  28
  Doy:                    287
  record_count:          5032
  non_zero_count:        5007
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   84.218729  253.696692    0.625452    3.938325
   84.217605  253.686023    0.343652    1.287393
   84.216481  253.675355    0.534065    3.078732
   84.215357  253.664692    0.466868    2.446652
   84.214234  253.654037    0.528384    3.025414
   84.213111  253.643390    0.489435    2.659077
   84.211988  253.632760    0.596109    3.662650
   84.210866  253.622138    0.555614    3.281768
   84.209744  253.611521    0.583336    3.542624
   84.208623  253.600906    0.512819    2.879302
   84.207501  253.590283    0.288762    0.771588
   84.206380  253.579656    0.399041    1.809084
   84.205259  253.569031    0.472082    2.496264
   84.204137  253.558406    0.415992    1.968671
   84.203015  253.547784    0.380509    1.634934
   84.201892  253.537166    0.523506    2.980217
   84.200770  253.526551    0.363659    1.476548
   84.199648  253.515939    0.371642    1.551709
   84.198526  253.505334    0.355673    1.401549
   84.197406  253.494734    0.456770    2.352661
   84.196285  253.484136    0.362691    1.467695
   84.195163  253.473541    0.445167    2.243634
   84.194041  253.462943    0.492821    2.691997
   84.192917  253.452347    0.417708    1.985451
   84.191792  253.441754    0.324068    1.104610
   84.190667  253.431164    0.256382    0.543620
   84.189541  253.420577    0.374807    1.582053
   84.188414  253.409997    0.672318    4.380902
   84.187286  253.399423    0.382754    1.656940
   84.186158  253.388860    0.414625    1.956820
   84.185030  253.378317    0.492260    2.687224
   84.183902  253.367785    0.360594    1.448656
   84.182774  253.357261    0.563979    3.362034
   84.181645  253.346739    0.441252    2.207554
   84.180516  253.336210    0.371593    1.552315
   84.179387  253.325681    0.482783    2.598380
   84.178258  253.315154    0.228949    0.485453
   84.177128  253.304630    0.342327    1.277184
   84.175997  253.294114    0.364414    1.485034
   84.174865  253.283603    0.407270    1.888256
   84.173733  253.273095    0.435746    2.156202
   84.172601  253.262588    0.319186    1.059739
   84.171469  253.252078    0.407128    1.887105
   84.170337  253.241569    0.438343    2.180815
   84.168073  253.220557    0.448557    2.277025
   84.166942  253.210056    0.392772    1.752307
   84.165811  253.199559    0.373194    1.568188
   84.164680  253.189065    0.149090    0.316124
   84.163550  253.178577    0.166325    0.352667
   84.160167  253.147139    0.307293    0.948545
   84.159040  253.136672    0.334772    1.207112
   84.157914  253.126218    0.321766    1.084822
   84.156787  253.115772    0.561340    3.338643
   84.155661  253.105332    0.435904    2.158690
   84.154534  253.094899    0.375330    1.588904
   84.153406  253.084476    0.186120    0.394639
   84.152278  253.074056    0.192803    0.408811
   84.151148  253.063635    0.208159    0.441371
   84.150018  253.053209    0.223839    0.474617
   84.148886  253.042759    0.134446    0.285073
   84.147753  253.032299    0.270708    0.605067
   84.146619  253.021839    0.193244    0.409745
   84.145484  253.011383    0.129348    0.274263
   84.144348  253.000946    0.114872    0.243569
   84.143212  252.990520    0.087089    0.184659
   84.142075  252.980101    0.304422    0.922544
   84.140937  252.969688    0.496789    2.732267
   84.139800  252.959278    0.521827    2.967867
   84.138661  252.948872    0.334786    1.208376
   84.137523  252.938471    0.381826    1.650955
   84.136384  252.928074    0.449002    2.282970
   84.135244  252.917681    0.574607    3.464638
   84.134104  252.907292    0.182982    0.387987
   84.132965  252.896904    0.580394    3.519203
   84.131825  252.886518    0.741509    5.034930
   84.130685  252.876125    0.424252    2.050450
   84.129546  252.865733    0.639978    4.079915
   84.128407  252.855346    0.471545    2.495470
   84.127269  252.844967    0.414010    1.954286
   84.126133  252.834606    0.334291    1.204401
   84.124998  252.824256    0.430602    2.110497
   84.123864  252.813915    0.311628    0.991325
   84.122730  252.803581    0.420603    2.016556
   84.121596  252.793249    0.439311    2.192610
   84.120462  252.782923    0.339929    1.257758
   84.119329  252.772602    0.330340    1.167606
   84.118196  252.762288    0.233330    0.494741
   84.117065  252.751982    0.586186    3.574563
   84.115933  252.741682    0.393430    1.761305
   84.114802  252.731387    0.350291    1.355539
   84.113671  252.721096    0.476341    2.541402
   84.112539  252.710805    0.334795    1.209893
   84.111406  252.700516    0.564864    3.374287
   84.110273  252.690233    0.425418    2.062542
   84.109138  252.679955    0.380739    1.642294
   84.108001  252.669695    0.328589    1.151756
   84.106863  252.659442    0.427810    2.085231
   84.105724  252.649189    0.456357    2.353839
   84.104584  252.638933    0.334872    1.211047
   84.103443  252.628655    0.418485    1.997688
   84.102300  252.618369    0.573334    3.454469
   84.101157  252.608080    0.140005    0.296860
   84.100012  252.597791    0.419500    2.007427
   84.098866  252.587508    0.267339    0.576053
   84.097719  252.577230    0.098670    0.209216
   84.095424  252.556689    0.352692    1.379193
   84.094276  252.546430    0.334915    1.212013
   84.093129  252.536178    0.539079    3.132721
   84.091982  252.525933    0.451788    2.311606
   84.090836  252.515697    0.407496    1.895001
   84.089690  252.505471    0.359599    1.444476
   84.087403  252.485042    0.295205    0.838827
   84.086261  252.474836    0.107196    0.227293
   84.085121  252.464632    0.000000    0.000000
   84.082845  252.444238    0.442023    2.220235
   84.081707  252.434048    0.315047    1.025792
   84.080569  252.423869    0.342126    1.280596
   84.079431  252.413694    0.328493    1.152415
   84.078293  252.403524    0.475617    2.536516
   84.077154  252.393356    0.382335    1.659044
   84.076014  252.383184    0.063398    0.134425
   84.074873  252.373014    0.196404    0.416445
   84.073731  252.362843    0.121601    0.257837
   84.072589  252.352675    0.026440    0.056061
   84.071447  252.342507    0.083428    0.176897
   84.066873  252.301855    0.112909    0.239407
   84.065728  252.291699    0.518387    2.939551
   84.064582  252.281549    0.369191    1.536077
   84.062288  252.261274    0.487293    2.647227
   84.061139  252.251151    0.660805    4.279576
   84.059990  252.241034    0.435514    2.160253
   84.058840  252.230920    0.365874    1.505182
   84.057689  252.220807    0.418169    1.997205
   84.056538  252.210695    0.384607    1.681540
   84.055387  252.200587    0.333097    1.197023
   84.054235  252.190483    0.275550    0.655729
   84.053084  252.180383    0.382544    1.662318
   84.050781  252.160197    0.158798    0.336707
   84.049630  252.150107    0.079102    0.167725
   84.048478  252.140019    0.184826    0.391897
   84.047325  252.129931    0.181397    0.384625
   84.045022  252.109765    0.144604    0.306612
   84.042723  252.089609    0.104615    0.221820
   84.041574  252.079538    0.161475    0.342383
   84.040426  252.069473    0.186779    0.396037
   84.039278  252.059417    0.152899    0.324199
   84.038131  252.049368    0.186731    0.395935
   84.036984  252.039326    0.202491    0.429353
   84.035837  252.029290    0.122708    0.260183
   84.034692  252.019263    0.164701    0.349225
   84.033546  252.009241    0.185166    0.392617
   84.032401  251.999223    0.084260    0.178661
   84.030108  251.979187    0.142194    0.301502
   84.028961  251.969168    0.169064    0.358475
   84.027813  251.959152    0.159287    0.337746
   84.026663  251.949143    0.145347    0.308186
   84.025513  251.939151    0.173444    0.367763
   84.024362  251.929166    0.248885    0.527723
   84.023210  251.919183    0.391110    1.744581
   84.022057  251.909198    0.351400    1.371078
   84.020902  251.899198    0.445296    2.254460
   84.019747  251.889192    0.805988    5.647673
   84.018590  251.879184    0.437881    2.184831
   84.017432  251.869176    0.598544    3.696310
   84.016272  251.859171    0.434620    2.154293
   84.015112  251.849171    0.356059    1.415309
   84.013951  251.839175    0.397168    1.802100
   84.012790  251.829184    0.452955    2.326965
   84.011628  251.819200    0.438771    2.193601
   84.010467  251.809224    0.156072    0.330927
   84.009307  251.799256    0.138948    0.294619
   84.008148  251.789299    0.165412    0.350732
   84.006995  251.779361    0.165992    0.351962
   84.005844  251.769433    0.120812    0.256165
   84.004694  251.759510    0.358914    1.442753
   84.003544  251.749591    0.590538    3.621790
   84.002391  251.739661    0.471626    2.503210
   84.001238  251.729730    0.476082    2.545190
   84.000085  251.719801    0.569068    3.420007
   83.998932  251.709876    0.490626    2.682139
   83.997779  251.699961    0.385461    1.692883
   83.996627  251.690053    0.426289    2.077036
   83.995475  251.680151    0.479098    2.573890
   83.994322  251.670254    0.436921    2.177184
   83.993168  251.660367    0.339640    1.262101
   83.992013  251.650485    0.468555    2.474910
   83.990858  251.640603    0.383373    1.673635
   83.989702  251.630720    0.317559    1.054570
   83.988546  251.620822    0.427220    2.086255
   83.987390  251.610919    0.406535    1.891730
   83.986233  251.601017    0.295528    0.847511
   83.985076  251.591119    0.348955    1.350182
   83.983917  251.581232    0.378801    1.631019
   83.982758  251.571354    0.404361    1.871539
   83.981598  251.561481    0.326824    1.142194
   83.980437  251.551616    0.564964    3.382518
   83.979276  251.541758    0.423666    2.053347
   83.978114  251.531906    0.353197    1.390487
   83.976951  251.522060    0.423287    2.049915
   83.975788  251.512220    0.421565    2.033780
   83.974623  251.502388    0.347775    1.339677
   83.973458  251.492560    0.439696    2.204476
   83.972293  251.482735    0.345856    1.321756
   83.971127  251.472912    0.410543    1.930356
   83.969962  251.463086    0.384953    1.689682
   83.968797  251.453260    0.375542    1.601218
   83.967632  251.443435    0.447255    2.275912
   83.966467  251.433610    0.464497    2.438183
   83.965303  251.423784    0.445256    2.257241
   83.964140  251.413960    0.414200    1.965152
   83.962977  251.404139    0.317202    1.052721
   83.961814  251.394322    0.387980    1.718625
   83.960650  251.384513    0.381203    1.654929
   83.959487  251.374710    0.449549    2.297952
   83.958324  251.364910    0.536954    3.120266
   83.957162  251.355113    0.313296    1.016309
   83.956001  251.345314    0.436988    2.179981
   83.954841  251.335514    0.374327    1.590575
   83.953680  251.325719    0.415476    1.977743
   83.952520  251.315929    0.407342    1.901293
   83.951359  251.306145    0.506550    2.834645
   83.950198  251.296368    0.524428    3.002892
   83.949037  251.286598    0.356270    1.421040
   83.947876  251.276836    0.381628    1.659652
   83.946715  251.267088    0.433552    2.148185
   83.945554  251.257347    0.538239    3.133076
   83.944392  251.247611    0.332053    1.193481
   83.943230  251.237876    0.554035    3.281804
   83.942066  251.228133    0.421272    2.032926
   83.940900  251.218388    0.377030    1.616794
   83.939734  251.208646    0.369457    1.545618
   83.938567  251.198908    0.518715    2.949801
   83.937399  251.189177    0.403834    1.869141
   83.936231  251.179454    0.465698    2.451183
   83.935062  251.169738    0.589808    3.618792
   83.933892  251.160031    0.500300    2.776833
   83.932722  251.150339    0.425061    2.069091
   83.931552  251.140657    0.437939    2.190312
   83.930382  251.130980    0.417843    2.001321
   83.929212  251.121304    0.363370    1.488943
   83.928041  251.111624    0.412273    1.949053
   83.926870  251.101941    0.716710    4.813063
   83.925700  251.092257    0.379090    1.637021
   83.924529  251.082574    0.407356    1.902999
   83.923360  251.072889    0.609580    3.805447
   83.922191  251.063204    0.651773    4.202436
   83.921023  251.053520    0.581597    3.542339
   83.919854  251.043837    0.598361    3.700109
   83.918685  251.034153    0.459970    2.398283
   83.917515  251.024472    0.462221    2.419518
   83.916346  251.014794    0.357997    1.439117
   83.915177  251.005122    0.440036    2.210956
   83.914008  250.995460    0.433326    2.147895
   83.912841  250.985805    0.388418    1.725494
   83.911673  250.976155    0.655729    4.240250
   83.910506  250.966510    0.357993    1.439412
   83.909339  250.956866    0.446418    2.271321
   83.908172  250.947225    0.376872    1.617142
   83.907004  250.937590    0.361818    1.475590
   83.905837  250.927958    0.581515    3.542418
   83.904669  250.918332    0.431344    2.129776
   83.903501  250.908711    1.014875    7.619308
   83.902332  250.899097    0.942116    6.934913
   83.901163  250.889491    0.963044    7.131848
   83.899994  250.879897    0.638831    4.081931
   83.898824  250.870312    0.739419    5.028263
   83.897654  250.860733    0.698321    4.641704
   83.896483  250.851157    1.195062    9.314780
   83.895312  250.841581    1.273763   10.055213
   83.894141  250.832005    1.054339    7.991089
   83.892969  250.822431    0.875910    6.312610
   83.891796  250.812859    0.586224    3.587502
   83.890622  250.803287    0.745270    5.083768
   83.889446  250.793717    0.660706    4.288310
   83.888270  250.784148    0.509278    2.863841
   83.887093  250.774583    0.643624    4.127744
   83.885914  250.765027    0.544282    3.193262
   83.884735  250.755474    0.816461    5.753809
   83.883555  250.745920    0.544264    3.193224
   83.882376  250.736363    0.610605    3.817382
   83.881198  250.726791    0.304727    0.939951
   83.880020  250.717215    0.310127    0.990817
   83.878844  250.707638    0.668703    4.364126
   83.877667  250.698063    0.263411    0.558525
   83.876492  250.688495    0.385589    1.700906
   83.875318  250.678935    0.232703    0.493412
   83.874145  250.669383    0.166161    0.352320
   83.872971  250.659840    0.456998    2.372868
   83.871799  250.650315    0.111439    0.236291
   83.870627  250.640801    0.381079    1.658807
   83.869455  250.631297    0.343863    1.308768
   83.868284  250.621801    0.472481    2.518784
   83.867111  250.612313    0.600594    3.724056
   83.865939  250.602830    0.222945    0.472723
   83.864765  250.593351    0.233297    0.494672
   83.863592  250.583872    0.056402    0.119593
   83.862418  250.574383    0.285139    0.756729
   83.861244  250.564893    0.504902    2.824184
   83.860069  250.555405    0.672566    4.401522
   83.858894  250.545922    0.324237    1.124748
   83.857717  250.536452    0.085070    0.180379
   83.856540  250.526991    0.452548    2.331953
   83.855363  250.517534    0.435087    2.167760
   83.854184  250.508083    0.384108    1.688253
   83.853005  250.498635    0.288387    0.787842
   83.851825  250.489191    0.319972    1.085042
   83.850645  250.479749    0.409670    1.928929
   83.849464  250.470309    0.502531    2.802572
   83.848284  250.460870    0.361095    1.472101
   83.847104  250.451432    0.106885    0.226633
   83.845924  250.441994    0.150432    0.318968
   83.844743  250.432555    0.116266    0.246524
   83.843561  250.423108    0.284349    0.750402
   83.842377  250.413660    0.182702    0.387392
   83.841193  250.404216    0.368360    1.540859
   83.840009  250.394780    0.262918    0.557478
   83.838825  250.385365    0.390928    1.753306
   83.837642  250.375962    0.277311    0.684545
   83.836458  250.366562    0.426277    2.085989
   83.835276  250.357163    0.205290    0.435287
   83.834094  250.347753    0.492047    2.704844
   83.832914  250.338339    0.320147    1.087794
   83.831734  250.328923    0.223118    0.473088
   83.830555  250.319508    0.355921    1.424467
   83.829376  250.310090    0.388606    1.732011
   83.828198  250.300676    0.264609    0.565603
   83.827020  250.291267    0.496441    2.746593
   83.825841  250.281866    0.420751    2.034618
   83.824662  250.272481    0.442159    2.236087
   83.823483  250.263107    0.367843    1.537033
   83.822304  250.253745    0.321994    1.105790
   83.821125  250.244394    0.298331    0.883252
   83.819944  250.235060    0.339456    1.270198
   83.818764  250.225737    0.282770    0.737000
   83.817583  250.216420    0.296293    0.864289
   83.816403  250.207108    0.305588    0.951794
   83.815223  250.197792    0.352812    1.396113
   83.814043  250.188476    0.495129    2.735005
   83.812863  250.179159    0.360020    1.464059
   83.811682  250.169840    0.356534    1.431334
   83.810500  250.160513    0.481154    2.603745
   83.809317  250.151184    0.053235    0.112877
   83.808133  250.141854    0.460324    2.407932
   83.806947  250.132527    0.705871    4.717946
   83.805758  250.123209    0.385287    1.702168
   83.804568  250.113895    0.583649    3.568297
   83.803376  250.104584    0.423895    2.065511
   83.802184  250.095272    0.207633    0.440256
   83.800991  250.085959    0.055137    0.116910
   83.799799  250.076645    0.211792    0.449073
   83.797418  250.058011    0.377534    1.629723
   83.796233  250.048679    0.537716    3.136673
   83.795049  250.039346    0.183388    0.388848
   83.793866  250.030018    0.185176    0.392638
   83.792683  250.020701    0.348854    1.360196
   83.791497  250.011411    0.214532    0.454883
   83.789123  249.992881    0.614020    3.854908
   83.787936  249.983634    0.302484    0.924250
   83.786751  249.974401    0.317323    1.063917
   83.785568  249.965177    0.216259    0.458545
   83.784385  249.955957    0.269350    0.612751
   83.783202  249.946740    0.339022    1.268247
   83.782021  249.937513    0.192889    0.408993
   83.780839  249.928284    0.072446    0.153610
   83.779657  249.919056    0.000000    0.000000
   83.773731  249.872946    0.344589    1.321170
   83.772542  249.863725    0.181741    0.385356
   83.771351  249.854505    0.338904    1.267830
   83.770160  249.845286    0.362749    1.492218
   83.768967  249.836071    0.422028    2.049940
   83.767775  249.826867    0.295846    0.862977
   83.766583  249.817666    0.316482    1.057172
   83.765390  249.808466    0.340067    1.279114
   83.764195  249.799264    0.437399    2.194814
   83.761801  249.780826    0.282504    0.737808
   83.760602  249.771604    0.272197    0.640909
   83.759404  249.762384    0.234463    0.497145
   83.758205  249.753172    0.371746    1.577540
   83.757006  249.743967    0.214887    0.455636
   83.755808  249.734768    0.239986    0.508856
   83.754610  249.725576    0.233533    0.495171
   83.753412  249.716396    0.106886    0.226635
   83.752216  249.707225    0.299697    0.900093
   83.751021  249.698061    0.351483    1.387333
   83.749827  249.688904    0.331738    1.201654
   83.748636  249.679751    0.347864    1.353425
   83.747447  249.670604    0.227617    0.482629
   83.746259  249.661465    0.343995    1.317170
   83.745071  249.652334    0.392393    1.772534
   83.743885  249.643217    0.152118    0.322545
   83.742699  249.634110    0.155950    0.330668
   83.741513  249.625008    0.126348    0.267901
   83.740328  249.615910    0.143891    0.305100
   83.739142  249.606809    0.237659    0.503922
   83.737956  249.597709    0.403215    1.874745
   83.736770  249.588611    0.385972    1.712607
   83.735583  249.579515    0.328857    1.175373
   83.734395  249.570424    0.365360    1.518841
   83.733207  249.561336    0.490224    2.693547
   83.732018  249.552250    0.341062    1.290400
   83.730827  249.543166    0.364787    1.513655
   83.729635  249.534089    0.388901    1.740571
   83.728440  249.525011    0.487244    2.665787
   83.727244  249.515933    0.440569    2.226772
   83.726046  249.506850    0.396044    1.807973
   83.724845  249.497753    0.394699    1.795393
   83.723642  249.488650    0.460190    2.411550
   83.722438  249.479543    0.368249    1.546701
   83.721234  249.470434    0.375831    1.618093
   83.720031  249.461327    0.469794    2.502106
   83.718828  249.452220    0.290519    0.815675
   83.717626  249.443114    0.340797    1.288731
   83.716424  249.434009    0.091493    0.193998
   83.714023  249.415786    0.172679    0.366139
   83.712823  249.406686    0.366843    1.534029
   83.711624  249.397603    0.397460    1.822117
   83.709225  249.379544    0.541836    3.180454
   83.708027  249.370538    0.627084    3.982478
   83.706829  249.361538    0.539345    3.157154
   83.705634  249.352527    0.595909    3.689342
   83.704439  249.343513    0.509824    2.879575
   83.703245  249.334502    0.537802    3.142848
   83.702051  249.325493    0.404724    1.891002
   83.700859  249.316489    0.290856    0.819873
   83.699666  249.307489    0.362683    1.495642
   83.698473  249.298495    0.517198    2.949293
   83.697281  249.289507    0.300324    0.909151
   83.696088  249.280534    0.362397    1.493164
   83.694895  249.271568    0.338850    1.271709
   83.693701  249.262604    0.439991    2.223253
   83.692506  249.253637    0.304075    0.944710
   83.691308  249.244656    0.294988    0.859290
   83.690108  249.235669    0.298151    0.889118
   83.688908  249.226679    0.441498    2.237703
   83.687708  249.217689    0.424887    2.081506
   83.686508  249.208703    0.446243    2.282478
   83.685309  249.199719    0.422616    2.060274
   83.684110  249.190736    0.453200    2.348063
   83.682909  249.181754    0.461731    2.428381
   83.681708  249.172776    0.410069    1.942450
   83.680506  249.163798    0.451028    2.327836
   83.679303  249.154822    0.424926    2.082361
   83.678098  249.145847    0.422922    2.063578
   83.676890  249.136869    0.437295    2.198863
   83.675682  249.127892    0.323603    1.129399
   83.674473  249.118918    0.564886    3.399302
   83.673264  249.109950    0.464734    2.457211
   83.672057  249.100992    0.417598    2.013858
   83.670851  249.092043    0.394392    1.795623
   83.669645  249.083099    0.262862    0.558347
   83.668441  249.074159    0.336638    1.252460
   83.667238  249.065219    0.364694    1.516460
   83.666035  249.056283    0.665424    4.345602
   83.664833  249.047352    0.660932    4.303417
   83.663632  249.038429    0.522169    2.998098
   83.662430  249.029515    0.334134    1.229266
   83.661228  249.020611    0.487923    2.676085
