Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:32 2014

write_fb:
  file_in:       laser3k0078002.dat
  laser_period:  3k
  track:         0078
  cycle:         002
  file_out:      laser3k0078002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     14
  Hour:                    14
  Minute:                   4
  Doy:                    288
  record_count:          3996
  non_zero_count:        3978
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   81.294138  264.396539    0.334594    1.027488
   81.295517  264.391758    1.106683    8.290875
   81.296896  264.386974    0.561423    3.161507
   81.298272  264.382178    0.591224    3.441942
   81.299646  264.377365    0.639610    3.897209
   81.301019  264.372550    0.507556    2.655011
   81.302391  264.367737    0.835027    5.735721
   81.303762  264.362934    0.801869    5.423880
   81.305132  264.358148    0.749907    4.935139
   81.306502  264.353366    0.484601    2.439391
   81.307872  264.348588    0.093827    0.199823
   81.309242  264.343812    0.208042    0.443066
   81.310612  264.339035    0.392054    1.569021
   81.311982  264.334257    0.312675    0.822354
   81.314725  264.324679    0.667990    4.165091
   81.316098  264.319872    0.551807    3.072197
   81.317472  264.315057    0.224730    0.478605
   81.318846  264.310236    0.640336    3.905183
   81.320219  264.305407    0.567115    3.216456
   81.321591  264.300572    0.460079    2.209610
   81.322964  264.295733    0.438462    2.006337
   81.324337  264.290892    0.545176    3.010315
   81.325711  264.286053    0.399418    1.639200
   81.327087  264.281217    0.495291    2.541192
   81.328464  264.276382    0.457950    2.190002
   81.329841  264.271548    0.491579    2.506447
   81.331217  264.266719    0.483801    2.433358
   81.332592  264.261893    0.654914    4.043157
   81.333967  264.257066    0.555469    3.107726
   81.335341  264.252235    0.600773    3.533997
   81.336716  264.247392    0.402969    1.673272
   81.338091  264.242535    0.567834    3.224299
   81.339465  264.237675    0.654982    4.044213
   81.340840  264.232814    0.450520    2.120847
   81.342214  264.227960    0.426057    1.890804
   81.343587  264.223116    0.566680    3.213772
   81.344961  264.218276    0.586537    3.400656
   81.346334  264.213438    0.451005    2.125742
   81.347707  264.208603    0.837511    5.761817
