Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:58:09 2014

write_fb:
  file_in:       laser3k0114002.dat
  laser_period:  3k
  track:         0114
  cycle:         002
  file_out:      laser3k0114002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     17
  Hour:                     0
  Minute:                   3
  Doy:                    291
  record_count:          5042
  non_zero_count:        5019
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   77.936643  121.638945    0.277615    2.016014
   77.938110  121.636375    0.248963    1.746424
   77.939577  121.633795    0.254087    1.794577
   77.941045  121.631212    0.275157    1.992740
   77.942512  121.628629    0.251335    1.768591
   77.945446  121.623478    0.270273    1.946649
   77.946911  121.620910    0.284352    2.079035
   77.948375  121.618345    0.282990    2.066171
   77.949837  121.615786    0.380532    2.983726
   77.951296  121.613233    0.315184    2.368926
   77.952754  121.610681    0.240843    1.669528
   77.954210  121.608127    0.240511    1.666352
   77.955665  121.605566    0.279965    2.037449
   77.957119  121.602993    0.321087    2.424253
   77.958572  121.600417    0.307576    2.297092
   77.961476  121.595266    0.284359    2.078587
   77.964378  121.590127    0.268311    1.927511
   77.965829  121.587559    0.265796    1.903803
   77.971638  121.577305    0.248306    1.739055
   77.973093  121.574735    0.225617    1.525559
   77.974549  121.572157    0.294447    2.173014
   77.976006  121.569576    0.273171    1.972819
   77.977464  121.566991    0.244462    1.702683
   77.980384  121.561806    0.218568    1.458987
   77.981846  121.559211    0.346419    2.661678
   77.983308  121.556617    0.339628    2.597733
   77.984770  121.554032    0.392746    3.097384
   77.986232  121.551458    0.377850    2.957196
   77.987694  121.548887    0.293665    2.165187
   77.989156  121.546315    0.267786    1.921681
   77.990618  121.543737    0.157907    0.887962
   77.992081  121.541150    0.286830    2.100731
   77.993543  121.538561    0.198312    1.267966
   77.999393  121.528192    0.259714    1.845383
   78.000854  121.525600    0.211716    1.393798
   78.002313  121.523008    0.331184    2.517622
   78.003770  121.520417    0.227334    1.540614
   78.005226  121.517825    0.210473    1.381946
   78.006681  121.515234    0.242921    1.687146
   78.008136  121.512642    0.249334    1.747416
   78.009592  121.510050    0.242804    1.685939
   78.011047  121.507458    0.194286    1.229458
   78.012502  121.504867    0.234400    1.606774
   78.013955  121.502279    0.187618    1.166631
   78.015408  121.499694    0.304859    2.269505
   78.016861  121.497110    0.270300    1.944341
   78.018314  121.494525    0.227433    1.541027
   78.019767  121.491938    0.282117    2.055407
   78.029954  121.473771    0.195848    1.243477
   78.031412  121.471173    0.237963    1.639612
   78.032872  121.468573    0.193782    1.223939
   78.034332  121.465973    0.141698    0.733913
   78.035793  121.463371    0.354973    2.740212
   78.037256  121.460768    0.276975    2.006408
   78.038719  121.458162    0.237294    1.633055
   78.040184  121.455556    0.293790    2.164479
   78.041648  121.452948    0.245295    1.708217
   78.043112  121.450340    0.174066    1.038092
   78.044575  121.447730    0.253943    1.789471
   78.046037  121.445121    0.281126    2.045139
   78.047498  121.442513    0.205723    1.335746
   78.048958  121.439909    0.249437    1.746927
   78.050417  121.437312    0.277156    2.007633
   78.051874  121.434715    0.208227    1.359141
   78.053330  121.432116    0.287200    2.102015
   78.054785  121.429512    0.212051    1.395008
   78.056237  121.426899    0.123917    0.565848
   78.057689  121.424285    0.292670    2.153316
   78.060588  121.419059    0.311649    2.331754
