Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:21 2014

write_fb:
  file_in:       laser3k0005002.dat
  laser_period:  3k
  track:         0005
  cycle:         002
  file_out:      laser3k0005002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                      9
  Hour:                    16
  Minute:                  28
  Doy:                    283
  record_count:          2448
  non_zero_count:        2439
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   77.392559  239.825734    0.546860    3.713493
   77.394026  239.823371    0.429972    2.613789
   77.395494  239.821011    0.462375    2.918508
   77.396964  239.818663    0.353505    1.894225
   77.398435  239.816319    0.737095    5.502683
   77.399908  239.813974    0.315132    1.533036
   77.401381  239.811625    0.161301    0.335975
   77.402855  239.809261    0.372753    2.074891
   77.404329  239.806888    0.380872    2.151163
   77.405803  239.804512    0.361424    1.968110
   77.407276  239.802136    0.388105    2.218999
   77.408748  239.799765    0.495610    3.230235
   77.410219  239.797396    0.826976    6.347408
   77.411689  239.795031    0.441823    2.724040
   77.413158  239.792669    0.520061    3.459950
   77.414626  239.790315    0.453671    2.835296
   77.416093  239.787965    0.381643    2.157601
   77.417559  239.785616    0.808631    6.174320
   77.419024  239.783267    0.500268    3.273336
   77.420488  239.780913    0.469183    2.980814
   77.421951  239.778557    0.421070    2.528095
   77.423413  239.776197    0.897511    7.010032
   77.424875  239.773833    0.609880    4.304094
   77.426335  239.771461    0.858082    6.638912
   77.427793  239.769085    0.513138    3.393800
   77.429252  239.766706    0.802403    6.114917
   77.430711  239.764327    0.382243    2.162230
   77.432172  239.761948    0.444962    2.752146
   77.433635  239.759570    0.665673    4.828343
   77.435098  239.757194    0.449537    2.794982
   77.436562  239.754820    0.674428    4.910500
   77.438027  239.752454    0.489332    3.169137
   77.439494  239.750092    0.502436    3.292312
   77.440961  239.747730    0.560599    3.839373
   77.442429  239.745365    0.682824    4.989077
   77.443895  239.742992    0.404145    2.367347
   77.445361  239.740613    0.509604    3.359334
   77.446827  239.738230    0.639521    4.581406
   77.448294  239.735843    0.565577    3.885690
   77.449763  239.733447    0.690316    5.059049
   77.451232  239.731048    0.543183    3.674816
   77.452703  239.728651    0.594337    4.155938
   77.454175  239.726259    0.443397    2.735893
   77.455649  239.723886    0.402523    2.351275
   77.457125  239.721521    0.659422    4.767912
   77.458600  239.719159    0.316698    1.543682
   77.460075  239.716797    0.403398    2.359203
   77.461547  239.714424    0.688648    5.042536
   77.463017  239.712044    0.567264    3.900537
   77.464486  239.709661    0.589102    4.105871
   77.465953  239.707273    0.616357    4.362174
   77.467418  239.704875    0.649788    4.676567
   77.468881  239.702475    1.561324   13.251590
   77.470343  239.700075    1.380559   11.550970
   77.471805  239.697680    0.477615    3.056574
   77.473267  239.695302    0.600823    4.215529
   77.474729  239.692932    0.548090    3.719349
   77.476190  239.690566    0.451795    2.813366
   77.477650  239.688200    0.593414    4.145530
   77.479107  239.685829    0.515503    3.412488
   77.480563  239.683454    0.639452    4.578419
   77.482020  239.681075    0.551417    3.750141
   77.483477  239.678690    0.638030    4.564845
   77.484938  239.676291    0.689772    5.051499
   77.486400  239.673884    0.423295    2.544558
   77.487865  239.671475    0.753694    5.652630
   77.489330  239.669066    0.435478    2.658962
   77.490796  239.666666    1.098663    8.897669
   77.492263  239.664270    1.030604    8.257307
