Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:58:13 2014

write_fb:
  file_in:       laser3k0119002.dat
  laser_period:  3k
  track:         0119
  cycle:         002
  file_out:      laser3k0119002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     17
  Hour:                     8
  Minute:                   7
  Doy:                    291
  record_count:          5988
  non_zero_count:        5959
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   78.944733  358.733180    0.169818    0.366406
   78.951926  358.718096    0.266726    0.575497
   78.953367  358.715075    0.255784    0.551888
   78.954808  358.712053    0.189833    0.409590
   78.956248  358.709031    0.234876    0.506778
   78.960571  358.699959    0.219017    0.472559
   78.963456  358.693894    0.274589    0.592464
   78.964898  358.690858    0.228575    0.493181
   78.966341  358.687819    0.263358    0.568230
   78.967784  358.684779    0.218549    0.471549
   78.970671  358.678696    0.261845    0.564967
   78.972115  358.675652    0.285341    0.663718
   78.973558  358.672606    0.274439    0.592140
   78.975001  358.669556    0.434570    2.067452
   78.976444  358.666504    0.230374    0.497064
   78.977887  358.663452    0.339572    1.173660
   78.979330  358.660399    0.306916    0.866398
   78.980773  358.657346    0.235432    0.507976
   78.982216  358.654293    0.245378    0.529437
   78.983658  358.651241    0.419879    1.928905
   78.985100  358.648192    0.636102    3.962933
   78.986541  358.645144    0.284759    0.657675
   78.987981  358.642099    0.236065    0.509342
   78.989421  358.639056    0.298545    0.787254
   78.990861  358.636016    0.282988    0.640850
   78.992301  358.632981    0.339485    1.172279
   78.993741  358.629945    0.382914    1.580770
   78.995181  358.626909    0.333894    1.119571
   78.996621  358.623867    0.423294    1.960533
   78.998061  358.620819    0.422365    1.951748
   78.999500  358.617771    0.348996    1.261482
   79.000940  358.614722    0.333982    1.120188
   79.002378  358.611678    0.242290    0.522775
   79.003817  358.608641    0.397954    1.721889
   79.006692  358.602564    0.425861    1.984316
   79.008129  358.599520    0.662666    4.211973
   79.009565  358.596468    0.341765    1.193099
   79.011001  358.593412    0.331607    1.097479
   79.013876  358.587292    0.386485    1.613638
   79.015315  358.584228    0.460860    2.313255
   79.016756  358.581162    0.372090    1.478106
   79.018198  358.578092    0.374740    1.502983
   79.019640  358.575019    0.383030    1.580916
   79.021082  358.571940    0.287187    0.679236
   79.022525  358.568860    0.042077    0.090787
   79.023969  358.565777    0.067167    0.144922
   79.028304  358.556524    0.222171    0.479365
   79.029749  358.553442    0.268484    0.579290
   79.031192  358.550366    0.233844    0.504550
   79.032634  358.547296    0.134098    0.289336
   79.034074  358.544228    0.160324    0.345922
   79.038393  358.535032    0.192720    0.415820
   79.039831  358.531967    0.078228    0.168788
   79.041268  358.528903    0.095822    0.206749
   79.045572  358.519712    0.141753    0.305851
   79.048440  358.513592    0.179012    0.386243
   79.051310  358.507481    0.124798    0.269268
   79.052746  358.504423    0.108275    0.233618
   79.054183  358.501360    0.301580    0.813429
   79.055621  358.498291    0.163182    0.352088
   79.058499  358.492143    0.203627    0.439353
   79.059939  358.489066    0.210882    0.455007
   79.061378  358.485988    0.073104    0.157733
   79.062818  358.482906    0.152239    0.328477
   79.064259  358.479820    0.411326    1.845486
   79.065702  358.476726    0.273046    0.589134
   79.068592  358.470521    0.315888    0.947509
   79.070038  358.467414    0.546185    3.113934
   79.071484  358.464308    0.333131    1.109609
   79.072931  358.461204    0.365138    1.410663
   79.074377  358.458099    0.320063    0.986569
   79.077267  358.451887    0.302810    0.824158
   79.078710  358.448780    0.371740    1.472558
   79.080152  358.445672    0.363484    1.394829
   79.081593  358.442564    0.333951    1.116956
   79.084475  358.436346    0.387343    1.619122
   79.085916  358.433239    0.347761    1.246707
   79.087355  358.430135    0.390552    1.649201
   79.088794  358.427040    0.252098    0.543936
   79.090230  358.423954    0.313014    0.919679
   79.097400  358.408556    0.275115    0.593599
   79.100265  358.402380    0.527653    2.938486
   79.101697  358.399279    0.322348    1.007061
   79.104564  358.393066    0.331660    1.094555
   79.105999  358.389959    0.537189    3.027981
   79.108872  358.383748    0.451890    2.225448
   79.110309  358.380641    0.624825    3.852249
   79.113187  358.374413    0.326718    1.047750
   79.114628  358.371296    0.435428    2.070368
   79.117513  358.365056    0.473469    2.428127
   79.120404  358.358814    0.404774    1.781788
   79.136259  358.324335    0.316172    0.947693
