Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:49 2014

write_fb:
  file_in:       laser3k0035002.dat
  laser_period:  3k
  track:         0035
  cycle:         002
  file_out:      laser3k0035002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     11
  Hour:                    16
  Minute:                  48
  Doy:                    285
  record_count:           737
  non_zero_count:         734
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   79.974260  228.746047    0.216509    0.476421
   79.975678  228.742414    0.465182    2.815709
   79.977099  228.738777    0.444766    2.623582
   79.978520  228.735138    0.485474    3.006474
   79.979941  228.731497    0.274612    1.022754
   79.981361  228.727856    0.205007    0.430852
   79.982779  228.724212    0.368219    1.903221
   79.984197  228.720568    0.367731    1.898572
   79.985614  228.716924    0.135581    0.284943
   79.987029  228.713281    0.266113    0.942486
   79.988444  228.709642    0.452489    2.695723
   79.989858  228.706004    0.263534    0.918098
   79.991271  228.702364    0.260313    0.887736
   79.992685  228.698721    0.453771    2.707590
   79.994099  228.695073    0.317296    1.423666
   79.995514  228.691422    0.291947    1.185131
   79.996929  228.687768    0.274222    1.018323
   79.998345  228.684110    0.349974    1.730888
   79.999761  228.680447    0.303148    1.290312
   80.001178  228.676782    0.096091    0.201950
   80.002595  228.673116    0.223608    0.541927
   80.004013  228.669448    0.422973    2.417354
   80.005430  228.665782    0.196464    0.412898
   80.006849  228.662114    0.240252    0.698311
   80.008268  228.658447    0.337634    1.614354
   80.009688  228.654778    0.213028    0.447708
   80.011108  228.651108    0.295506    1.217916
   80.012530  228.647438    0.377110    1.985530
   80.013951  228.643766    0.311998    1.372929
   80.015373  228.640096    0.361438    1.837966
   80.016796  228.636427    0.574104    3.838522
   80.018218  228.632757    0.272297    0.999261
   80.019640  228.629085    0.322488    1.471363
   80.021062  228.625410    0.359669    1.821073
   80.022485  228.621727    0.339293    1.629323
   80.023908  228.618040    0.327143    1.514958
   80.025329  228.614353    0.341237    1.647481
   80.026748  228.610666    0.414512    2.336745
   80.028165  228.606979    0.321778    1.464302
   80.029580  228.603295    0.287124    1.138235
   80.030993  228.599614    0.229981    0.600604
   80.032406  228.595940    0.272001    0.995842
   80.033816  228.592282    0.177406    0.372845
   80.035226  228.588627    0.344633    1.678986
   80.036636  228.584973    0.302123    1.279015
   80.038046  228.581316    0.285234    1.120072
   80.039457  228.577648    0.244591    0.737668
   80.040868  228.573976    0.240042    0.694814
   80.042280  228.570299    0.316288    1.412023
   80.043693  228.566618    0.336073    1.598076
   80.045106  228.562932    0.262616    0.906984
   80.046520  228.559243    0.266014    0.938881
   80.047935  228.555551    0.167401    0.351818
   80.049351  228.551859    0.283518    1.103425
   80.050768  228.548168    0.356267    1.787736
   80.052186  228.544476    0.291603    1.179351
   80.053605  228.540783    0.257038    0.854125
   80.055025  228.537086    0.267723    0.954585
   80.056446  228.533386    0.227461    0.575762
   80.057868  228.529682    0.437182    2.548612
   80.059290  228.525975    0.383641    2.044872
   80.060712  228.522265    0.267252    0.949899
   80.062134  228.518549    0.657550    4.621496
   80.063556  228.514830    0.311326    1.364391
   80.064977  228.511110    0.236926    0.664420
   80.066398  228.507389    0.277168    1.042921
   80.067817  228.503669    0.166224    0.349344
   80.069235  228.499950    0.346176    1.691981
   80.070653  228.496233    0.301881    1.275220
   80.072069  228.492520    0.328467    1.525260
   80.073484  228.488816    0.273327    1.006471
   80.074898  228.485113    0.712719    5.139919
   80.076311  228.481408    0.555639    3.662150
   80.077724  228.477698    0.284822    1.114421
   80.079137  228.473972    0.236207    0.657024
   80.080550  228.470242    0.738754    5.384591
   80.081963  228.466509    0.598875    4.068636
   80.083375  228.462778    0.238011    0.673809
   80.084786  228.459053    0.288739    1.150964
   80.086197  228.455330    0.685915    4.887277
   80.087607  228.451608    0.272772    1.000638
   80.089018  228.447887    0.296943    1.227965
   80.090430  228.444169    0.523678    3.360879
   80.091842  228.440450    0.581643    3.906109
   80.093255  228.436732    0.519475    3.321215
   80.098920  228.421847    0.262077    0.899550
   80.100338  228.418117    0.148620    0.312347
   80.101756  228.414375    0.319990    1.444242
   80.103175  228.410629    0.269954    0.973473
   80.106015  228.403132    0.514298    3.271979
   80.107436  228.399390    0.119596    0.251348
   80.108857  228.395647    0.341941    1.650442
   80.110278  228.391904    0.403130    2.226004
   80.113118  228.384408    0.180868    0.380119
   80.114537  228.380655    0.268729    0.961473
   80.115954  228.376900    0.230648    0.603175
   80.138537  228.316862    0.557120    3.673459
   80.139949  228.313103    0.532399    3.440847
   80.141363  228.309337    0.262469    0.901458
   80.142777  228.305569    0.167245    0.351488
   80.144193  228.301797    0.310902    1.356968
   80.145608  228.298024    0.168835    0.354831
   80.147024  228.294250    0.107802    0.226561
   80.148441  228.290475    0.165205    0.347203
   80.791696  226.448529    0.377867    1.962296
   80.793092  226.444252    0.413005    2.292800
   80.794488  226.439978    0.401155    2.181282
   80.795882  226.435705    0.501323    3.123552
   80.797275  226.431433    0.411168    2.275384
   80.798666  226.427159    0.459752    2.732384
