Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:58:21 2014

write_fb:
  file_in:       laser3k0127002.dat
  laser_period:  3k
  track:         0127
  cycle:         002
  file_out:      laser3k0127002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     17
  Hour:                    21
  Minute:                   0
  Doy:                    291
  record_count:          7169
  non_zero_count:        7138
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   76.972050  168.677883    0.426669    2.637993
   76.973523  168.675664    0.397628    2.364807
   76.974997  168.673442    0.351689    1.932648
   76.976471  168.671219    0.323018    1.662937
   76.977945  168.668991    0.233488    0.820711
   76.979419  168.666759    0.294563    1.395272
   76.991212  168.648903    0.228805    0.776723
   76.992687  168.646681    0.210835    0.607683
   76.994162  168.644458    0.207322    0.574646
   76.995636  168.642234    0.194538    0.454388
   77.003005  168.631104    0.171617    0.370287
   77.010363  168.620030    0.197724    0.484445
   77.011832  168.617816    0.117842    0.254261
   77.013301  168.615602    0.057969    0.125077
   77.026515  168.595558    0.251324    0.988757
   77.027987  168.593308    0.165198    0.356438
   77.029459  168.591056    0.215694    0.653593
   77.032405  168.586560    0.255130    1.024594
   77.033878  168.584316    0.227705    0.766609
   77.035352  168.582072    0.104326    0.225098
   77.036826  168.579828    0.184931    0.399015
   77.041250  168.573090    0.290309    1.355579
   77.042725  168.570842    0.207462    0.576214
   77.044200  168.568589    0.209873    0.598907
   77.063303  168.539569    0.000000    0.000000
   77.083879  168.508093    0.303710    1.481842
   77.085350  168.505824    0.107999    0.233022
   77.086820  168.503554    0.279071    1.250061
   77.105960  168.474139    0.206960    0.571806
   77.107429  168.471886    0.274717    1.209230
   77.108898  168.469628    0.284164    1.298115
   77.110366  168.467371    0.223048    0.723180
   77.111834  168.465114    0.316482    1.602161
   77.113302  168.462859    0.230652    0.794736
   77.114770  168.460607    0.212809    0.626888
   77.116238  168.458356    0.212000    0.619291
   77.117706  168.456104    0.180623    0.389718
   77.119174  168.453851    0.116105    0.250513
   77.125049  168.444815    0.251599    0.991872
   77.126516  168.442551    0.187091    0.403675
   77.132391  168.433468    0.189682    0.409440
   77.133863  168.431190    0.159371    0.343865
   77.135336  168.428911    0.077046    0.166236
   77.141235  168.419815    0.174492    0.376490
   77.142709  168.417538    0.091371    0.197146
   77.144181  168.415257    0.209955    0.600228
   77.145653  168.412975    0.252039    0.996137
   77.150066  168.406131    0.306733    1.510692
   77.151536  168.403852    0.234931    0.835237
   77.153007  168.401574    0.333406    1.761634
   77.154477  168.399295    0.263075    1.100013
   77.155948  168.397015    0.211755    0.617236
   77.158889  168.392456    0.372425    2.128737
   77.160359  168.390179    0.267994    1.146330
   77.161827  168.387904    0.262079    1.090695
   77.163295  168.385630    0.309586    1.537616
   77.164763  168.383359    0.289317    1.346952
   77.166231  168.381090    0.287652    1.331295
   77.167700  168.378824    0.156748    0.338205
   77.169168  168.376560    0.400976    2.397386
   77.170636  168.374295    0.176715    0.381287
   77.172103  168.372027    0.256922    1.042243
   77.173568  168.369757    0.360651    2.018064
   77.175032  168.367484    0.259966    1.070898
   77.176496  168.365209    0.231569    0.803766
   77.177960  168.362931    0.270129    1.166522
   77.179424  168.360650    0.307817    1.521077
   77.180889  168.358368    0.309330    1.535316
   77.182355  168.356084    0.201701    0.522821
   77.183821  168.353799    0.200191    0.508626
   77.185290  168.351515    0.200856    0.514890
   77.186759  168.349230    0.192049    0.432051
   77.188229  168.346942    0.264566    1.114254
   77.191170  168.342354    0.211310    0.613273
   77.192642  168.340055    0.296948    1.418908
   77.194114  168.337755    0.302203    1.468352
   77.195587  168.335455    0.285405    1.310340
   77.197062  168.333156    0.239285    0.876484
   77.198538  168.330857    0.213900    0.637681
   77.200013  168.328559    0.279472    1.254554
   77.201489  168.326263    0.328954    1.720054
   77.202963  168.323970    0.252616    1.001929
   77.204436  168.321676    0.174409    0.376311
   77.205909  168.319383    0.208284    0.584894
   77.207380  168.317087    0.334719    1.774326
   77.208851  168.314788    0.202121    0.526936
   77.210320  168.312488    0.220989    0.704449
   77.211789  168.310190    0.269053    1.156604
   77.213257  168.307893    0.287387    1.329088
   77.214724  168.305600    0.202387    0.529472
