Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:00 2014

write_fb:
  file_in:       laser3k0046002.dat
  laser_period:  3k
  track:         0046
  cycle:         002
  file_out:      laser3k0046002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     12
  Hour:                    10
  Minute:                  31
  Doy:                    286
  record_count:           432
  non_zero_count:         430
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   80.958061  190.504303    0.173849    0.366996
   80.956670  190.499859    0.262467    1.014159
   80.955280  190.495416    0.284624    1.222660
   80.953892  190.490976    0.205842    0.481589
   80.952504  190.486538    0.183184    0.386703
   80.951117  190.482102    0.276634    1.147668
   80.949729  190.477667    0.258138    0.973728
   80.948342  190.473237    0.284430    1.221121
   80.946955  190.468807    0.292653    1.298533
   80.945567  190.464377    0.226846    0.679522
   80.944178  190.459945    0.311011    1.471346
   80.942786  190.455506    0.233144    0.738885
   80.941394  190.451063    0.353249    1.868805
   80.940002  190.446621    0.273323    1.116973
   80.938610  190.442179    0.348367    1.822994
   80.937222  190.437744    0.248402    0.882644
   80.935835  190.433311    0.306829    1.432348
   80.930286  190.415562    0.221213    0.627157
   80.928897  190.411123    0.092545    0.195363
   80.927508  190.406688    0.150575    0.317865
   80.912203  190.358040    0.355192    1.888283
   80.910811  190.353626    0.226411    0.676850
   80.909419  190.349226    0.287898    1.255333
   80.908026  190.344833    0.226187    0.674857
   80.906634  190.340443    0.393302    2.247025
   80.905241  190.336054    0.266203    1.051412
   80.903848  190.331658    0.269212    1.079782
   80.902455  190.327261    0.171631    0.362313
   80.901062  190.322862    0.198561    0.419164
   80.899670  190.318462    0.193812    0.409138
   80.898280  190.314058    0.251521    0.913579
   80.896891  190.309654    0.163300    0.344727
   80.895502  190.305252    0.265711    1.047184
   80.894114  190.300854    0.245025    0.852637
   80.892727  190.296468    0.189198    0.399398
   80.891339  190.292087    0.206588    0.491160
   80.889952  190.287709    0.190731    0.402633
   80.888564  190.283333    0.202062    0.448698
   80.887175  190.278956    0.306925    1.435236
   80.885786  190.274577    0.260536    0.998896
   80.884396  190.270196    0.419232    2.491860
   80.883006  190.265811    0.454205    2.820924
   80.878840  190.252610    0.127205    0.268530
   80.877451  190.248207    0.163643    0.345451
   80.876062  190.243810    0.164243    0.346717
   80.874672  190.239417    0.119850    0.253003
   80.871892  190.230643    0.210536    0.529099
   80.870500  190.226268    0.266579    1.056366
   80.869107  190.221898    0.303872    1.407247
   80.867715  190.217531    0.277017    1.154677
   80.866323  190.213166    0.227710    0.690885
   80.864932  190.208798    0.303183    1.400934
   80.863541  190.204431    0.259343    0.988576
   80.862151  190.200066    0.200078    0.431111
   80.851018  190.165228    0.359699    1.933165
   80.849625  190.160880    0.258333    0.979636
   80.848234  190.156545    0.340828    1.755752
   80.846844  190.152215    0.208254    0.508646
   80.845454  190.147884    0.275054    1.137107
   80.844064  190.143551    0.155417    0.328085
   80.839887  190.130489    0.242019    0.826558
   80.838495  190.126133    0.304937    1.418506
   80.837102  190.121784    0.305835    1.427009
   80.835710  190.117437    0.383816    2.160664
   80.834319  190.113092    0.239731    0.805267
   80.832927  190.108748    0.271754    1.106567
   80.831537  190.104400    0.216987    0.591412
   80.830147  190.100053    0.127058    0.268220
   80.828757  190.095709    0.107118    0.226126
   80.827368  190.091369    0.168248    0.355172
   80.825979  190.087041    0.307369    1.441897
   80.824589  190.082718    0.281999    1.203287
   80.823200  190.078398    0.258013    0.977694
   80.821811  190.074080    0.326922    1.626003
   80.820422  190.069758    0.193795    0.409101
   80.819033  190.065437    0.187591    0.396006
   80.817644  190.061115    0.235356    0.764776
   80.816253  190.056794    0.219454    0.615238
   80.814859  190.052470    0.237653    0.786501
   80.813465  190.048146    0.301872    1.390685
   80.812069  190.043825    0.196100    0.413967
   80.810674  190.039505    0.441864    2.707750
   80.809279  190.035192    0.271340    1.103633
   80.807885  190.030883    0.236803    0.778783
   80.806490  190.026575    0.084097    0.177528
   80.805095  190.022267    0.152403    0.321724
   80.803699  190.017954    0.229721    0.712334
