Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:09 2014

write_fb:
  file_in:       laser3k0056002.dat
  laser_period:  3k
  track:         0056
  cycle:         002
  file_out:      laser3k0056002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     13
  Hour:                     2
  Minute:                  38
  Doy:                    287
  record_count:           244
  non_zero_count:         242
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   85.050237   49.983892    0.427803    2.828063
   85.051159   49.969347    0.307592    1.696969
   85.052080   49.954813    0.338718    1.989542
   85.053000   49.940287    0.385831    2.432519
   85.053918   49.925772    0.340580    2.006590
   85.054835   49.911269    0.186891    0.560549
   85.055749   49.896794    0.237704    1.038332
   85.056661   49.882328    0.282104    1.455780
   85.057573   49.867866    0.250171    1.155144
   85.058483   49.853403    0.088711    0.188098
   85.059395   49.838926    0.192599    0.613082
   85.060307   49.824441    0.245590    1.111348
   85.061218   49.809946    0.266630    1.309051
   85.062129   49.795439    0.551819    3.991687
   85.063037   49.780916    0.272616    1.364891
   85.063946   49.766380    0.313410    1.748422
   85.064854   49.751829    0.293540    1.561263
   85.066676   49.722690    0.237427    1.032925
   85.069420   49.678858    0.339203    1.989656
   85.070335   49.664189    0.300426    1.624637
   85.071250   49.649495    0.205737    0.733628
   85.072166   49.634781    0.221785    0.884360
   85.073083   49.620048    0.435273    2.892479
   85.074001   49.605287    0.212990    0.801150
   85.074921   49.590516    0.244079    1.093378
   85.075841   49.575738    0.150696    0.319528
   85.077681   49.546205    0.062452    0.132420
   85.078601   49.531456    0.246041    1.110891
   85.079519   49.516715    0.169696    0.392455
   85.080436   49.501983    0.208636    0.758536
   85.081348   49.487263    0.041211    0.087381
   85.082258   49.472553    0.271640    1.350768
   85.083167   49.457853    0.293931    1.560233
   85.084074   49.443164    0.262353    1.262931
   85.084980   49.428493    0.295561    1.575094
   85.085886   49.413831    0.000000    0.000000
   85.086790   49.399173    0.045171    0.095778
   85.087693   49.384517    0.321502    1.818429
   85.088593   49.369852    0.337242    1.966267
   85.089492   49.355185    0.235587    1.009734
   85.090390   49.340516    0.327162    1.870977
   85.091287   49.325847    0.290972    1.530295
   85.092183   49.311188    0.443708    2.966905
   85.093078   49.296524    0.286461    1.487396
   85.093975   49.281847    0.281876    1.444023
   85.094872   49.267153    0.263632    1.272168
   85.096672   49.237669    0.172846    0.417647
   85.097575   49.222893    0.224659    0.904829
   85.098478   49.208093    0.201794    0.689495
   85.099384   49.193260    0.197426    0.648171
   85.100291   49.178408    0.259627    1.233089
   85.101199   49.163541    0.291341    1.531192
   85.102107   49.148664    0.108224    0.229474
   85.103015   49.133792    0.191914    0.595379
   85.103923   49.118914    0.078167    0.165743
   85.104832   49.104029    0.211533    0.779469
   85.105741   49.089135    0.242063    1.066440
   85.106651   49.074227    0.252693    1.166207
   85.107561   49.059310    0.305457    1.662336
   85.108470   49.044390    0.308166    1.687581
   85.109378   49.029467    0.258918    1.224060
   85.111186   48.999631    0.195081    0.623046
   85.112088   48.984715    0.321674    1.813713
   85.112988   48.969803    0.211153    0.773771
   85.113888   48.954895    0.277877    1.401233
   85.114786   48.939991    0.233902    0.987308
   85.115683   48.925093    0.285945    1.476662
   85.117474   48.895311    0.275462    1.377575
   85.118368   48.880430    0.362905    2.199949
   85.119260   48.865555    0.082407    0.174732
   85.120151   48.850690    0.216794    0.824970
   85.121040   48.835846    0.304210    1.647091
   85.121928   48.821008    0.063645    0.134950
   85.122815   48.806169    0.098093    0.207991
   85.123702   48.791323    0.280491    1.423257
   85.124590   48.776458    0.226399    0.914163
   85.125479   48.761579    0.414845    2.686706
   85.126368   48.746686    0.250239    1.137967
   85.127258   48.731776    0.229456    0.942224
   85.128150   48.716849    0.378538    2.344453
   85.129042   48.701902    0.396281    2.511135
   85.129935   48.686934    0.248406    1.119786
   85.130829   48.671944    0.233754    0.981723
   85.131722   48.656920    0.300930    1.613437
   85.132615   48.641874    0.282186    1.436871
   85.133509   48.626808    0.262659    1.252937
   85.134404   48.611723    0.133140    0.282303
   85.135301   48.596621    0.515543    3.631427
   85.136198   48.581507    0.297109    1.576313
   85.137097   48.566382    0.330663    1.891732
   85.137995   48.551253    0.423981    2.769363
   85.138894   48.536121    0.336110    1.942494
   85.139792   48.520990    0.311615    1.711831
   85.140690   48.505862    0.000000    0.000000
   85.141586   48.490738    0.373981    2.298059
   85.142480   48.475626    0.242412    1.060103
   85.143372   48.460523    0.105765    0.224258
   85.144262   48.445428    0.058162    0.123324
   85.145150   48.430341    0.082300    0.174504
   85.146035   48.415262    0.062558    0.132645
   85.146919   48.400192    0.319841    1.787339
   85.147800   48.385134    0.339593    1.972916
   85.148680   48.370091    0.479265    3.286630
   85.149557   48.355079    0.364560    2.207327
   85.150433   48.340078    0.361803    2.181159
   85.151309   48.325080    0.301786    1.616335
   85.152185   48.310079    0.326284    1.846567
   85.153063   48.295063    0.334118    1.920035
   85.153941   48.280035    0.303901    1.635537
   85.154820   48.264992    0.260637    1.228315
   85.155699   48.249932    0.301229    1.609945
   85.156577   48.234839    0.317137    1.759361
   85.157455   48.219726    0.387200    2.418237
   85.158333   48.204594    0.322243    1.806931
   85.159212   48.189444    0.264806    1.266376
   85.160091   48.174281    0.271001    1.324421
   85.160972   48.159100    0.477189    3.263871
   85.161854   48.143902    0.301650    1.612282
   85.162737   48.128685    0.269016    1.305058
   85.165397   48.082920    0.599500    4.413330
   85.166284   48.067635    0.183035    0.495267
   85.167171   48.052329    0.311996    1.708211
   85.168057   48.037013    0.247651    1.102666
   85.168942   48.021691    0.325359    1.833456
   85.170709   47.991048    0.380745    2.354030
   85.171591   47.975732    0.364942    2.205133
   85.172473   47.960421    0.394648    2.484350
   85.173353   47.945118    0.303239    1.624204
   85.174233   47.929829    0.342162    1.990138
   85.175990   47.899280    0.320483    1.785729
   85.177736   47.868766    0.334345    1.915671
   85.179470   47.838294    0.320160    1.781768
   85.181197   47.807900    0.311931    1.703891
   85.182059   47.792732    0.297957    1.572209
   85.182921   47.777563    0.329932    1.872774
   85.183782   47.762386    0.354644    2.105019
   85.184645   47.747177    0.366296    2.214405
   85.185508   47.731949    0.327252    1.846875
   85.187238   47.701429    0.285220    1.451003
   85.188105   47.686130    0.531063    3.763506
   85.188974   47.670806    0.265734    1.267228
   85.189844   47.655456    0.360815    2.161456
   85.190716   47.640081    0.264477    1.254939
   85.191590   47.624674    0.329235    1.863907
   85.192466   47.609243    0.249909    1.117423
   85.193343   47.593791    0.192280    0.575058
   85.194220   47.578318    0.177504    0.435824
   85.195096   47.562821    0.222790    0.861603
   85.195972   47.547309    0.208129    0.723450
   85.197721   47.516271    0.312174    1.701768
   85.198594   47.500766    0.370717    2.252268
   85.200335   47.469771    0.370482    2.249595
   85.202075   47.438806    0.514018    3.599417
   85.202945   47.423338    0.268347    1.288071
   85.203813   47.407882    0.358105    2.132226
   85.204678   47.392438    0.339835    1.960123
   85.205538   47.377023    0.388222    2.415079
   85.206395   47.361619    0.301683    1.600743
   85.207251   47.346222    0.448991    2.986294
   85.208106   47.330829    0.375434    2.294087
   85.209815   47.300022    0.351553    2.068964
   85.210670   47.284616    0.340410    1.963910
   85.211524   47.269207    0.301463    1.597297
   85.213232   47.238391    0.427801    2.785333
   85.214087   47.222972    0.301516    1.597101
   85.214941   47.207542    0.529541    3.741974
   85.215797   47.192101    0.356481    2.113716
   85.216653   47.176643    0.329542    1.860059
   85.217511   47.161163    0.372496    2.263906
   85.218368   47.145660    0.403617    2.556437
   85.219228   47.130110    0.332486    1.887059
   85.220088   47.114536    0.372602    2.264210
   85.221809   47.083335    0.369286    2.232547
   85.222670   47.067728    0.321065    1.778686
   85.223531   47.052113    0.481258    3.285440
   85.224392   47.036486    0.287329    1.460850
   85.225253   47.020849    0.498076    3.443185
   85.226115   47.005195    0.362187    2.164598
   85.227838   46.973864    0.398372    2.504536
