Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:22 2014

write_fb:
  file_in:       laser3k0006002.dat
  laser_period:  3k
  track:         0006
  cycle:         002
  file_out:      laser3k0006002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                      9
  Hour:                    18
  Minute:                   5
  Doy:                    283
  record_count:          1630
  non_zero_count:        1627
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   74.850288  219.038360    0.177996    0.702023
   74.851780  219.036697    0.119880    0.249698
   74.853273  219.035032    0.114473    0.238436
   74.856260  219.031693    0.287399    1.730495
   74.857754  219.030014    0.236149    1.248183
   74.859248  219.028332    0.188676    0.801408
   74.860743  219.026649    0.255713    1.431869
   74.863735  219.023285    0.219945    1.095022
   74.865231  219.021604    0.217645    1.073209
   74.866727  219.019923    0.332343    2.152023
   74.868223  219.018241    0.265043    1.518727
   74.869719  219.016560    0.282735    1.684989
   74.871214  219.014879    0.391740    2.710253
   74.872710  219.013198    0.225837    1.149366
   74.874204  219.011519    0.283039    1.687302
   74.875699  219.009841    0.273151    1.594095
   74.877193  219.008162    0.247984    1.357165
   74.878687  219.006482    0.256822    1.440129
   74.880179  219.004796    0.307663    1.918219
   74.881670  219.003103    0.277497    1.634258
   74.883161  219.001409    0.300240    1.848030
   74.884651  218.999717    0.214270    1.039099
   74.886141  218.998031    0.241966    1.299469
   74.887631  218.996353    0.284807    1.702305
   74.889120  218.994678    0.315133    1.987410
   74.890608  218.993003    0.268609    1.549561
   74.892095  218.991328    0.351322    2.327490
   74.893580  218.989650    0.343312    2.251962
   74.895064  218.987971    0.232953    1.213598
   74.896549  218.986290    0.193137    0.838853
   74.898035  218.984606    0.366157    2.466332
   74.899525  218.982917    0.372303    2.523967
   74.901015  218.981228    0.381134    2.606868
   74.902507  218.979538    0.311896    1.955334
   74.904000  218.977849    0.294206    1.788743
   74.905495  218.976164    0.246383    1.338675
   74.906990  218.974479    0.422441    2.994726
   74.908486  218.972795    0.314438    1.978530
   74.909984  218.971110    0.462992    3.375839
   74.911482  218.969425    0.285321    1.704251
   74.914479  218.966050    0.526698    3.974605
   74.915976  218.964359    0.466668    3.409701
   74.917471  218.962664    0.326712    2.092907
   74.918966  218.960966    0.269194    1.551636
   74.920460  218.959268    0.249614    1.367256
   74.921954  218.957567    0.208850    0.983595
   74.923447  218.955864    0.209189    0.986596
   74.924939  218.954160    0.223273    1.118913
   74.926431  218.952458    0.238740    1.264237
   74.927922  218.950759    0.255943    1.425890
   74.929412  218.949063    0.256052    1.426730
   74.930901  218.947369    0.205916    0.954910
   74.932389  218.945677    0.215820    1.047893
   74.936847  218.940601    0.227225    1.154644
   74.941309  218.935514    0.185010    0.756979
   74.942799  218.933814    0.202029    0.916897
