Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:57:56 2014

write_fb:
  file_in:       laser3k0101002.dat
  laser_period:  3k
  track:         0101
  cycle:         002
  file_out:      laser3k0101002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     16
  Hour:                     3
  Minute:                   7
  Doy:                    290
  record_count:          1373
  non_zero_count:        1368
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   82.562823   62.657064    0.027022    0.058053
   82.564129   62.650518    0.044156    0.094863
   82.583715   62.552378    0.140557    0.578251
   82.585015   62.545857    0.372338    2.758420
   82.586316   62.539340    0.219769    1.322875
   82.587618   62.532834    0.285592    1.941819
   82.588922   62.526335    0.206609    1.198530
   82.590226   62.519837    0.297339    2.051779
   82.591531   62.513333    0.239352    1.506004
   82.592836   62.506817    0.338767    2.440960
   82.594140   62.500286    0.238614    1.498514
   82.595444   62.493744    0.243364    1.542928
   82.596748   62.487191    0.183158    0.976270
   82.598051   62.480624    0.257052    1.671148
   82.599354   62.474041    0.265178    1.747317
   82.600656   62.467454    0.437816    3.371101
   82.601959   62.460866    0.290469    1.984683
   82.603263   62.454294    0.388076    2.902629
   82.604568   62.447740    0.249594    1.599611
   82.605873   62.441185    0.318881    2.251143
   82.607178   62.434627    0.157586    0.733517
   82.608483   62.428053    0.236487    1.475487
   82.609786   62.421461    0.200142    1.133302
   82.611089   62.414858    0.367333    2.705853
   82.612391   62.408245    0.244438    1.549464
   82.613692   62.401618    0.311366    2.178800
   82.614992   62.394978    0.240910    1.515721
   82.616292   62.388335    0.206362    1.190450
   82.617591   62.381692    0.084559    0.181660
   82.624098   62.348619    0.414470    3.146543
   82.625401   62.342016    0.229051    1.401969
   82.626703   62.335413    0.212441    1.245443
   82.628004   62.328809    0.212666    1.247286
   82.629305   62.322197    0.326033    2.313489
   82.630603   62.315576    0.410583    3.108608
   82.631902   62.308954    0.249226    1.590398
   82.633200   62.302335    0.268760    1.773880
   82.634499   62.295726    0.283018    1.907740
   82.635798   62.289129    0.291487    1.987137
   82.637098   62.282536    0.294447    2.014712
   82.638398   62.275943    0.264258    1.730436
   82.639700   62.269351    0.201605    1.140769
   82.641002   62.262757    0.255209    1.644762
   82.642305   62.256156    0.242490    1.524840
   82.643607   62.249547    0.235933    1.462883
   82.644908   62.242918    0.237965    1.481717
   82.646208   62.236269    0.321997    2.271962
   82.647508   62.229610    0.336370    2.406901
   82.648807   62.222945    0.448939    3.465600
   82.650105   62.216280    0.393335    2.942240
   82.651404   62.209619    0.411658    3.114339
   82.652703   62.202953    0.354825    2.579416
   82.654002   62.196282    0.395538    2.962144
   82.655303   62.189602    0.314301    2.197648
   82.656606   62.182910    0.321218    2.262447
   82.657909   62.176214    0.274984    1.827228
   82.659212   62.169516    0.308615    2.143339
   82.660513   62.162822    0.226511    1.370677
   82.661812   62.156133    0.439345    3.372604
