Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:58 2014

write_fb:
  file_in:       laser3k0044002.dat
  laser_period:  3k
  track:         0044
  cycle:         002
  file_out:      laser3k0044002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     12
  Hour:                     7
  Minute:                  18
  Doy:                    286
  record_count:           327
  non_zero_count:         326
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   83.393740  250.059194    0.359559    1.477874
   83.392503  250.050987    0.350505    1.392766
   83.391269  250.042783    0.465897    2.478370
   83.390036  250.034582    0.263482    0.574256
   83.388804  250.026383    0.335470    1.251537
   83.387571  250.018188    0.560888    3.372191
   83.236021  249.040423    0.244091    0.515277
   83.234772  249.032546    0.296979    0.898512
   83.233524  249.024677    0.240985    0.508720
   83.232277  249.016837    0.121570    0.256635
   83.231030  249.009018    0.161006    0.339884
   83.229784  249.001208    0.143264    0.302430
   83.228537  248.993404    0.500072    2.809435
   83.227287  248.985594    0.527323    3.065872
   83.226037  248.977780    0.452420    2.361304
   83.224785  248.969965    0.494707    2.759185
   83.223534  248.962151    0.461831    2.449980
   83.222283  248.954332    0.462968    2.460749
   83.221033  248.946512    0.449107    2.330429
   83.219783  248.938695    0.317264    1.090212
   83.217284  248.923082    0.410605    1.968442
   83.216035  248.915291    0.281798    0.756789
   83.214785  248.907507    0.400458    1.873137
   83.213536  248.899732    0.274556    0.688808
   83.212285  248.891969    0.385130    1.729083
   83.211033  248.884215    0.412318    1.984922
   83.209781  248.876465    0.334665    1.254486
   83.208528  248.868717    0.496288    2.775001
   83.207276  248.860964    0.563447    3.406863
   83.206025  248.853207    0.329610    1.207152
   83.204773  248.845447    0.512980    2.932249
   83.203520  248.837682    0.493114    2.745430
   83.202268  248.829906    0.447695    2.318228
   83.201014  248.822122    0.519573    2.994488
   83.199760  248.814338    0.275465    0.698154
   83.198505  248.806556    0.316737    1.086480
   83.197250  248.798785    0.239954    0.506544
   83.195994  248.791022    0.300298    0.931992
   83.194738  248.783264    0.365871    1.548928
   83.193482  248.775509    0.434527    2.194878
   83.192225  248.767756    0.457687    2.412834
   83.185949  248.729001    0.348925    1.390055
   83.184696  248.721253    0.355864    1.455407
   83.183444  248.713512    0.295712    0.889616
   83.182190  248.705785    0.316580    1.086007
   83.180935  248.698069    0.235461    0.497060
   83.179680  248.690363    0.285083    0.789849
   83.178425  248.682667    0.314087    1.062777
   83.177170  248.674990    0.070693    0.149233
   83.175915  248.667324    0.055088    0.116292
   83.174660  248.659660    0.035943    0.075877
   83.173406  248.651995    0.627636    4.012748
   83.172153  248.644313    0.359748    1.492710
   83.170901  248.636619    0.270880    0.656780
   83.169648  248.628920    0.240059    0.506764
   83.168395  248.621219    0.264256    0.594617
   83.167141  248.613516    0.311581    1.039894
   83.165885  248.605814    0.190270    0.401660
   83.164629  248.598117    0.313254    1.055786
   83.163373  248.590429    0.276814    0.713059
   83.162116  248.582761    0.443019    2.276679
   83.160860  248.575109    0.514885    2.952828
   83.159603  248.567461    0.186477    0.393653
   83.158345  248.559812    0.308711    1.013435
   83.157087  248.552152    0.269149    0.641334
   83.155829  248.544481    0.259572    0.551319
   83.154570  248.536806    0.311883    1.043498
   83.153311  248.529126    0.339993    1.308014
   83.152053  248.521435    0.082162    0.173445
   83.150795  248.513739    0.344077    1.346595
   83.149536  248.506047    0.454844    2.388688
   83.148278  248.498361    0.489485    2.714644
   83.147019  248.490696    0.408057    1.948705
   83.145759  248.483048    0.320102    1.121357
   83.144499  248.475413    0.253672    0.535503
   83.143239  248.467789    0.190633    0.402426
   83.136941  248.429811    0.598899    3.744627
   83.135687  248.422203    0.162984    0.344059
   83.134433  248.414595    0.448689    2.331708
   83.133180  248.406989    0.593052    3.689851
   83.131925  248.399391    0.507483    2.884951
   83.123117  248.346458    0.025356    0.053526
   83.121856  248.338897    0.286692    0.808503
   83.105430  248.240236    0.388950    1.771483
   83.104164  248.232699    0.327919    1.197419
   83.102899  248.225164    0.296890    0.905591
   83.101636  248.217619    0.223048    0.470856
   83.096591  248.187437    0.534790    3.143978
   83.095331  248.179906    0.312105    1.049187
   83.094071  248.172383    0.503189    2.846854
   83.092810  248.164868    0.411595    1.985276
   83.091548  248.157372    0.372307    1.615751
   83.090286  248.149888    0.367549    1.571068
   83.089023  248.142407    0.255114    0.538547
   83.087760  248.134925    0.467778    2.514110
   83.086497  248.127428    0.396672    1.845262
   83.085234  248.119920    0.371141    1.605161
   83.083971  248.112410    0.383874    1.725023
   83.082708  248.104899    0.310329    1.033238
   83.081446  248.097392    0.363075    1.529515
   83.080183  248.089887    0.391673    1.798618
   83.078921  248.082385    0.444327    2.294033
   83.077659  248.074888    0.319134    1.116371
   83.075132  248.059910    0.343841    1.348958
   83.073868  248.052427    0.386183    1.747355
   83.072604  248.044948    0.548442    3.273861
   83.071339  248.037475    0.359282    1.494445
   83.070075  248.030005    0.292993    0.870915
   83.063748  247.992576    0.534490    3.143142
   83.062482  247.985083    0.439023    2.245125
   83.061215  247.977604    0.672427    4.440914
   83.059948  247.970138    0.572554    3.501451
   83.058681  247.962681    0.392545    1.808123
   83.057414  247.955235    0.412306    1.994097
   83.056145  247.947806    0.213314    0.450307
   83.051073  247.918136    0.114151    0.240974
   83.049806  247.910701    0.687436    4.582789
   83.047273  247.895833    0.661320    4.337262
   83.046009  247.888410    0.250613    0.529045
   83.044746  247.880996    0.377806    1.670307
   83.043484  247.873589    0.467675    2.515812
   83.042221  247.866190    0.709767    4.793325
   83.040956  247.858807    0.329871    1.219594
   83.039690  247.851434    0.424713    2.111881
   83.038423  247.844063    0.337652    1.292940
   83.035889  247.829307    0.338296    1.299153
   83.025745  247.770048    0.285572    0.803770
   83.024473  247.762645    0.409199    1.966850
   83.023201  247.755247    0.308452    1.019160
   83.021928  247.747855    0.176222    0.372006
   83.020655  247.740473    0.362014    1.523194
   83.019382  247.733098    0.522874    3.036534
   83.018109  247.725729    0.336836    1.286482
   83.016837  247.718364    0.305043    0.987474
   83.015567  247.710999    0.254808    0.537901
   83.014297  247.703635    0.429011    2.153832
   83.013029  247.696276    0.351862    1.428146
   83.011760  247.688924    0.362394    1.527302
   83.010491  247.681580    0.372146    1.619116
   83.009223  247.674246    0.321455    1.142324
   83.007954  247.666920    0.322255    1.149929
   83.006685  247.659601    0.428410    2.148632
   83.005417  247.652295    0.158584    0.334771
   82.986344  247.542611    0.041131    0.086827
   82.960867  247.397128    0.285376    0.805943
   82.959593  247.389882    0.206786    0.436526
   82.958318  247.382635    0.418205    2.055670
   82.957043  247.375391    0.422184    2.093189
   82.955768  247.368153    0.399812    1.882809
   82.954492  247.360932    0.240475    0.507643
   82.950663  247.339308    0.400593    1.890468
   82.949386  247.332091    0.244240    0.515591
   82.948109  247.324866    0.303736    0.979467
   82.946832  247.317635    0.388686    1.778699
   82.945555  247.310398    0.524606    3.057422
   82.944277  247.303143    0.257044    0.542621
   82.943001  247.295879    0.590214    3.674780
   82.941724  247.288619    0.492939    2.759761
   82.940447  247.281367    0.385429    1.748463
   82.939170  247.274146    0.304884    0.990826
   82.937893  247.266948    0.450105    2.357044
   82.936617  247.259759    0.459972    2.449950
   82.935341  247.252577    0.343036    1.349970
   82.932791  247.238200    0.286407    0.817408
   82.931517  247.231011    0.184519    0.389519
   82.930243  247.223824    0.217942    0.460076
