Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:50 2014

write_fb:
  file_in:       laser3k0036002.dat
  laser_period:  3k
  track:         0036
  cycle:         002
  file_out:      laser3k0036002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     11
  Hour:                    18
  Minute:                  25
  Doy:                    285
  record_count:          2342
  non_zero_count:        2330
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   75.599036  212.303801    0.251770    1.256369
   75.600524  212.301944    0.078939    0.165902
   75.610938  212.289059    0.042921    0.090205
   75.612422  212.287228    0.151843    0.319119
   75.613906  212.285397    0.103419    0.217349
   75.615388  212.283559    0.219362    0.949804
   75.633189  212.261424    0.140086    0.294410
   75.634674  212.259586    0.148424    0.311935
   75.636160  212.257748    0.267240    1.398046
   75.637645  212.255909    0.155277    0.344623
   75.639131  212.254065    0.176254    0.541807
   75.640618  212.252218    0.154190    0.334085
   75.642105  212.250369    0.188685    0.658447
   75.643593  212.248518    0.126355    0.265552
   75.654015  212.235554    0.041777    0.087801
   75.655502  212.233696    0.067667    0.142212
   75.656989  212.231833    0.000000    0.000000
   75.662934  212.224384    0.202257    0.784017
   75.664420  212.222534    0.122313    0.257059
   75.665905  212.220685    0.166259    0.445067
   75.667390  212.218835    0.196115    0.725786
   75.668875  212.216981    0.161061    0.395871
   75.670361  212.215124    0.104094    0.218768
   75.680757  212.202112    0.114702    0.241063
   75.682241  212.200248    0.220823    0.956717
   75.683724  212.198385    0.108629    0.228300
   75.685208  212.196525    0.197337    0.735483
   75.686692  212.194673    0.167258    0.452365
   75.688177  212.192827    0.131180    0.275694
   75.689662  212.190982    0.099124    0.208324
   75.700065  212.178001    0.251752    1.245879
   75.701550  212.176132    0.215039    0.900357
   75.703034  212.174262    0.285766    1.565560
   75.704521  212.172389    0.227761    1.019740
   75.706007  212.170517    0.195915    0.720007
   75.707494  212.168645    0.196002    0.720668
   75.708980  212.166775    0.260047    1.323016
   75.710465  212.164913    0.430970    2.930794
   75.711948  212.163056    0.378816    2.440010
   75.713431  212.161199    0.174718    0.519844
   75.714914  212.159341    0.110756    0.232770
   75.716398  212.157477    0.155722    0.340847
   75.717883  212.155609    0.273756    1.451076
   75.719368  212.153738    0.222665    0.970303
   75.720852  212.151867    0.161705    0.396681
   75.722337  212.149995    0.173613    0.508554
   75.723820  212.148124    0.235570    1.091253
   75.725304  212.146255    0.486735    3.453891
   75.726787  212.144387    0.353093    2.196532
   75.728270  212.142527    0.368416    2.340524
   75.729752  212.140671    0.441553    3.028405
   75.731234  212.138815    0.316744    1.854129
   75.732717  212.136959    0.230913    1.046538
   75.734200  212.135095    0.162153    0.399541
   75.735684  212.133228    0.136546    0.286971
   75.737169  212.131357    0.185724    0.620985
   75.738653  212.129484    0.193498    0.693962
   75.740137  212.127606    0.167122    0.445688
   75.741620  212.125726    0.250415    1.229105
   75.743104  212.123847    0.176213    0.530912
   75.744588  212.121970    0.160108    0.379257
   75.746073  212.120103    0.143336    0.301241
   75.747559  212.118242    0.224050    0.980480
   75.749045  212.116384    0.172903    0.499169
   75.750532  212.114527    0.175287    0.521446
   75.752020  212.112673    0.130379    0.274009
   75.753508  212.110818    0.159588    0.373463
   75.754995  212.108960    0.185697    0.618933
   75.756483  212.107097    0.213634    0.881595
   75.757968  212.105217    0.199951    0.752723
   75.759453  212.103328    0.137709    0.289416
   75.760937  212.101434    0.153153    0.321872
   75.762420  212.099539    0.162509    0.400045
   75.763903  212.097648    0.157854    0.356104
   75.765387  212.095761    0.200870    0.760613
   75.766870  212.093877    0.162365    0.398235
   75.768353  212.091996    0.199638    0.748731
   75.769838  212.090121    0.184977    0.610658
   75.771322  212.088250    0.201857    0.769301
   75.772806  212.086380    0.162777    0.401512
   75.774291  212.084509    0.141025    0.296383
   75.775775  212.082631    0.160780    0.382427
   75.777258  212.080749    0.146872    0.308672
   75.778741  212.078865    0.183486    0.595729
   75.780224  212.076979    0.186963    0.628286
   75.783191  212.073203    0.149923    0.315084
   75.784674  212.071317    0.124052    0.260714
   75.786158  212.069433    0.216161    0.902365
   75.787640  212.067556    0.184253    0.602050
   75.789121  212.065685    0.139016    0.292163
   75.790603  212.063815    0.149856    0.314944
   75.792085  212.061945    0.141452    0.297281
   75.793568  212.060071    0.045524    0.095675
   75.795052  212.058194    0.107475    0.225874
   75.796538  212.056316    0.215557    0.895632
   75.798024  212.054436    0.271639    1.423073
   75.799511  212.052553    0.103040    0.216553
