Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 09:56:39 2014

write_fb:
  file_in:       laser3k0026002.dat
  laser_period:  3k
  track:         0026
  cycle:         002
  file_out:      laser3k0026002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2008
  Month:                   10
  Day:                     11
  Hour:                     2
  Minute:                  18
  Doy:                    285
  record_count:           614
  non_zero_count:         608
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   83.853574   69.132968    0.368002    2.594059
   83.854748   69.123520    0.359815    2.516818
   83.855922   69.114075    0.142462    0.471868
   83.857095   69.104636    0.189884    0.917753
   83.858267   69.095216    0.190236    0.920841
   83.859439   69.085808    0.065224    0.137078
   83.860610   69.076401    0.000000    0.000000
   83.861782   69.066989    0.076770    0.161344
   83.866482   69.029199    0.127345    0.327588
   83.867659   69.019717    0.113261    0.238033
   83.868838   69.010222    0.030670    0.064458
   83.870016   69.000715    0.000000    0.000000
   83.944933   68.384736    0.363771    2.536286
   83.946096   68.375043    0.230812    1.285261
   83.947260   68.365345    0.531588    4.114536
   83.948424   68.355641    0.365397    2.550891
   83.949588   68.345926    0.444240    3.292361
   83.950753   68.336198    0.378209    2.670959
   83.951918   68.326450    0.381338    2.700166
   83.953084   68.316685    0.275431    1.703626
   83.954250   68.306905    0.331684    2.232586
   83.955417   68.297111    0.567743    4.453044
   83.956584   68.287301    0.365212    2.547537
   83.957751   68.277478    0.182177    0.825433
   83.958919   68.267647    0.265601    1.609999
   83.960086   68.257811    0.365412    2.548722
   83.961252   68.247978    0.221430    1.194005
   83.962417   68.238147    0.209917    1.085472
   83.963581   68.228313    0.376480    2.652151
   83.964746   68.218477    0.343711    2.343655
   83.965910   68.208636    0.404296    2.913363
   83.967075   68.198790    0.345107    2.356325
   83.968239   68.188942    0.420201    3.062527
   83.969402   68.179094    0.409105    2.957916
   83.971727   68.159399    0.390196    2.779567
   83.972888   68.149552    0.346639    2.369583
   83.974048   68.139708    0.357836    2.474685
   83.977525   68.110192    0.802310    6.655320
   83.978683   68.100359    0.291179    1.846701
   83.979842   68.090529    0.406212    2.928627
   83.981002   68.080702    0.372594    2.612141
   83.982161   68.070878    0.284284    1.781157
   83.983320   68.061056    0.398052    2.851178
   83.984477   68.051241    0.308449    2.008024
   83.985633   68.041429    0.443969    3.282676
   83.986788   68.031614    0.261158    1.562677
   83.989102   68.011956    0.347347    2.373031
   83.990260   68.002106    0.390624    2.779930
   83.991419   67.992245    0.397239    2.841926
   83.992578   67.982374    0.464421    3.473703
   83.993736   67.972495    0.370794    2.592698
   83.996051   67.952709    0.443593    3.277085
   83.997208   67.942800    0.425318    3.104937
   83.998367   67.932876    0.451772    3.353571
   84.000684   67.912995    0.311625    2.034704
   84.001844   67.903042    0.413348    2.991421
   84.003004   67.893084    0.464564    3.472992
   84.004165   67.883122    0.424173    3.092796
   84.005327   67.873157    0.311065    2.028519
   84.006487   67.863192    0.395517    2.822762
   84.007647   67.853230    0.378066    2.658365
   84.008806   67.843272    0.451756    3.351362
   84.009964   67.833313    0.413349    2.989827
   84.011121   67.823354    0.380748    2.682913
   84.012277   67.813393    0.294690    1.873100
   84.013433   67.803429    0.342236    2.320153
   84.014587   67.793462    0.204724    1.026306
   84.015741   67.783493    0.436917    3.210396
   84.016895   67.773517    0.244378    1.398890
   84.018050   67.763538    0.387463    2.744712
   84.019204   67.753557    0.350899    2.400515
   84.021510   67.733608    0.383411    2.705911
   84.022663   67.723643    0.365733    2.539381
   84.024969   67.703713    0.345139    2.345193
   84.026122   67.693737    0.406451    2.921741
   84.027277   67.683754    0.321306    2.120528
   84.028431   67.673767    0.315911    2.069546
   84.029584   67.663777    0.386464    2.733032
   84.030736   67.653789    0.345293    2.345495
   84.031887   67.643801    0.239002    1.345343
   84.033037   67.633808    0.351946    2.407626
   84.034186   67.623808    0.391717    2.781533
   84.035336   67.613799    0.261873    1.559820
   84.036487   67.603779    0.338660    2.281946
   84.037637   67.593748    0.327588    2.177566
   84.038788   67.583705    0.368017    2.557662
   84.039941   67.573644    0.412404    2.975001
   84.041095   67.563567    0.486413    3.670991
   84.043402   67.543388    0.471140    3.526857
   84.044554   67.533301    0.452246    3.348890
   84.045704   67.523214    0.388737    2.751208
   84.046854   67.513122    0.408940    2.941036
   84.048004   67.503021    0.494205    3.742925
   84.120057   66.860911    0.359959    2.465618
   84.121195   66.850585    0.357341    2.440763
   84.124604   66.819504    0.334930    2.229253
   84.125740   66.809127    0.188589    0.852344
   84.126877   66.798757    0.160753    0.590257
